time_s,Fz_left_N,Fz_right_N
0.3020,381.64,342.95
0.3030,379.53,341.05
0.3040,379.63,341.14
0.3050,381.30,342.64
0.3060,381.70,343.00
0.3070,382.84,344.03
0.3080,380.77,342.16
0.3090,383.81,344.90
0.3100,381.99,343.26
0.3110,382.65,343.86
0.3120,380.81,342.20
0.3130,381.08,342.45
0.3140,380.06,341.53
0.3150,381.97,343.25
0.3160,382.12,343.38
0.3170,381.74,343.04
0.3180,382.89,344.07
0.3190,384.52,345.54
0.3200,381.07,342.44
0.3210,382.26,343.51
0.3220,381.72,343.02
0.3230,382.99,344.16
0.3240,380.97,342.35
0.3250,383.62,344.73
0.3260,380.92,342.31
0.3270,383.30,344.44
0.3280,380.52,341.94
0.3290,380.48,341.91
0.3300,380.07,341.54
0.3310,383.62,344.73
0.3320,382.60,343.81
0.3330,383.87,344.96
0.3340,383.68,344.79
0.3350,382.64,343.85
0.3360,382.67,343.87
0.3370,384.81,345.80
0.3380,383.99,345.06
0.3390,380.97,342.34
0.3400,381.32,342.67
0.3410,381.23,342.58
0.3420,383.24,344.39
0.3430,382.11,343.38
0.3440,380.82,342.21
0.3450,383.63,344.74
0.3460,379.44,340.97
0.3470,382.61,343.82
0.3480,381.39,342.72
0.3490,380.09,341.55
0.3500,382.10,343.37
0.3510,382.74,343.94
0.3520,378.81,340.40
0.3530,381.97,343.24
0.3540,379.49,341.02
0.3550,382.32,343.56
0.3560,384.05,345.12
0.3570,382.37,343.61
0.3580,380.60,342.02
0.3590,381.47,342.79
0.3600,381.49,342.82
0.3610,379.01,340.59
0.3620,382.55,343.76
0.3630,383.69,344.80
0.3640,381.61,342.92
0.3650,384.30,345.34
0.3660,381.83,343.12
0.3670,384.25,345.30
0.3680,379.78,341.28
0.3690,384.41,345.44
0.3700,381.79,343.08
0.3710,379.62,341.14
0.3720,382.07,343.33
0.3730,383.48,344.61
0.3740,383.01,344.18
0.3750,380.68,342.09
0.3760,383.80,344.89
0.3770,380.43,341.86
0.3780,381.70,343.00
0.3790,380.64,342.05
0.3800,382.55,343.77
0.3810,383.45,344.57
0.3820,383.58,344.70
0.3830,381.85,343.13
0.3840,381.84,343.13
0.3850,381.85,343.14
0.3860,383.74,344.84
0.3870,382.45,343.67
0.3880,381.40,342.73
0.3890,379.34,340.88
0.3900,382.59,343.81
0.3910,380.78,342.18
0.3920,382.45,343.68
0.3930,381.12,342.49
0.3940,381.00,342.38
0.3950,383.57,344.68
0.3960,381.32,342.66
0.3970,385.32,346.25
0.3980,383.99,345.06
0.3990,384.42,345.44
0.4000,381.98,343.26
0.4010,381.57,342.89
0.4020,379.82,341.32
0.4030,381.65,342.96
0.4040,381.91,343.20
0.4050,382.84,344.03
0.4060,384.88,345.86
0.4070,381.96,343.24
0.4080,382.10,343.36
0.4090,383.68,344.78
0.4100,386.23,347.07
0.4110,384.13,345.19
0.4120,383.03,344.20
0.4130,385.49,346.41
0.4140,383.33,344.47
0.4150,382.88,344.07
0.4160,382.53,343.75
0.4170,381.81,343.10
0.4180,384.25,345.29
0.4190,379.13,340.69
0.4200,382.70,343.90
0.4210,382.14,343.40
0.4220,382.85,344.04
0.4230,380.64,342.05
0.4240,381.29,342.63
0.4250,380.99,342.37
0.4260,381.08,342.44
0.4270,381.98,343.26
0.4280,382.40,343.63
0.4290,381.85,343.14
0.4300,382.25,343.49
0.4310,382.76,343.95
0.4320,381.71,343.01
0.4330,383.49,344.62
0.4340,379.70,341.21
0.4350,381.86,343.15
0.4360,381.51,342.83
0.4370,384.31,345.35
0.4380,383.10,344.27
0.4390,381.15,342.51
0.4400,383.01,344.18
0.4410,379.03,340.61
0.4420,382.44,343.67
0.4430,384.33,345.37
0.4440,382.09,343.36
0.4450,382.80,343.99
0.4460,382.33,343.57
0.4470,380.71,342.11
0.4480,383.12,344.28
0.4490,382.89,344.07
0.4500,384.69,345.69
0.4510,379.82,341.31
0.4520,381.63,342.94
0.4530,380.83,342.23
0.4540,382.14,343.40
0.4550,380.13,341.59
0.4560,381.76,343.06
0.4570,382.59,343.80
0.4580,379.83,341.33
0.4590,383.69,344.79
0.4600,381.79,343.08
0.4610,382.42,343.65
0.4620,383.07,344.24
0.4630,380.92,342.31
0.4640,381.37,342.71
0.4650,379.93,341.41
0.4660,384.51,345.53
0.4670,380.88,342.27
0.4680,382.25,343.50
0.4690,383.64,344.75
0.4700,381.30,342.64
0.4710,380.25,341.70
0.4720,381.82,343.11
0.4730,380.09,341.56
0.4740,384.81,345.80
0.4750,379.43,340.96
0.4760,384.38,345.41
0.4770,381.50,342.82
0.4780,381.91,343.20
0.4790,382.39,343.62
0.4800,381.16,342.51
0.4810,383.80,344.89
0.4820,381.07,342.43
0.4830,381.47,342.79
0.4840,384.34,345.38
0.4850,384.60,345.61
0.4860,383.01,344.18
0.4870,382.46,343.69
0.4880,382.19,343.44
0.4890,385.46,346.38
0.4900,382.09,343.36
0.4910,381.46,342.79
0.4920,381.82,343.11
0.4930,382.19,343.44
0.4940,382.27,343.52
0.4950,382.34,343.58
0.4960,385.01,345.98
0.4970,380.34,341.78
0.4980,381.63,342.94
0.4990,383.33,344.47
0.5000,381.94,343.22
0.5010,381.61,342.92
0.5020,381.24,342.59
0.5030,383.76,344.86
0.5040,381.96,343.24
0.5050,382.09,343.35
0.5060,381.90,343.19
0.5070,383.12,344.28
0.5080,382.28,343.52
0.5090,383.50,344.62
0.5100,383.53,344.65
0.5110,382.95,344.13
0.5120,380.79,342.19
0.5130,379.15,340.71
0.5140,380.63,342.04
0.5150,380.31,341.75
0.5160,382.84,344.03
0.5170,381.15,342.51
0.5180,382.36,343.60
0.5190,383.36,344.49
0.5200,379.92,341.41
0.5210,381.04,342.41
0.5220,379.97,341.45
0.5230,384.52,345.54
0.5240,381.28,342.62
0.5250,381.06,342.43
0.5260,381.16,342.52
0.5270,382.40,343.63
0.5280,382.82,344.01
0.5290,380.76,342.16
0.5300,384.51,345.53
0.5310,383.35,344.49
0.5320,382.73,343.93
0.5330,383.41,344.54
0.5340,378.88,340.47
0.5350,381.09,342.46
0.5360,382.30,343.55
0.5370,381.54,342.86
0.5380,383.06,344.23
0.5390,383.46,344.58
0.5400,381.80,343.09
0.5410,382.93,344.11
0.5420,380.11,341.57
0.5430,380.97,342.35
0.5440,381.76,343.06
0.5450,380.68,342.09
0.5460,383.32,344.46
0.5470,381.49,342.82
0.5480,383.83,344.92
0.5490,381.79,343.09
0.5500,383.76,344.85
0.5510,383.17,344.32
0.5520,382.08,343.34
0.5530,384.29,345.33
0.5540,383.36,344.50
0.5550,383.55,344.67
0.5560,379.73,341.23
0.5570,380.76,342.16
0.5580,382.77,343.96
0.5590,382.79,343.98
0.5600,382.08,343.34
0.5610,380.77,342.17
0.5620,382.78,343.98
0.5630,380.86,342.25
0.5640,379.86,341.35
0.5650,381.91,343.20
0.5660,380.50,341.92
0.5670,382.80,343.99
0.5680,381.82,343.11
0.5690,381.30,342.65
0.5700,379.59,341.11
0.5710,383.43,344.55
0.5720,382.21,343.46
0.5730,381.55,342.87
0.5740,381.02,342.39
0.5750,383.91,344.99
0.5760,380.36,341.80
0.5770,384.02,345.09
0.5780,380.91,342.30
0.5790,382.74,343.94
0.5800,383.14,344.30
0.5810,382.84,344.03
0.5820,381.06,342.43
0.5830,383.34,344.48
0.5840,383.04,344.21
0.5850,381.11,342.48
0.5860,385.47,346.39
0.5870,382.65,343.86
0.5880,383.62,344.73
0.5890,381.98,343.26
0.5900,381.29,342.63
0.5910,384.23,345.28
0.5920,380.56,341.98
0.5930,381.40,342.73
0.5940,380.23,341.68
0.5950,382.65,343.86
0.5960,382.12,343.38
0.5970,385.17,346.12
0.5980,383.33,344.47
0.5990,382.95,344.13
0.6000,383.44,344.57
0.6010,381.93,343.21
0.6020,383.54,344.66
0.6030,382.13,343.39
0.6040,385.58,346.49
0.6050,382.14,343.40
0.6060,381.08,342.45
0.6070,381.25,342.60
0.6080,381.26,342.61
0.6090,384.68,345.68
0.6100,382.96,344.14
0.6110,384.70,345.70
0.6120,379.95,341.43
0.6130,382.78,343.98
0.6140,381.80,343.09
0.6150,380.10,341.56
0.6160,385.46,346.39
0.6170,381.24,342.59
0.6180,384.38,345.41
0.6190,381.77,343.07
0.6200,380.30,341.75
0.6210,381.64,342.95
0.6220,382.70,343.90
0.6230,382.87,344.05
0.6240,384.13,345.19
0.6250,383.50,344.62
0.6260,383.04,344.21
0.6270,384.13,345.19
0.6280,383.35,344.49
0.6290,383.78,344.88
0.6300,383.87,344.95
0.6310,382.79,343.99
0.6320,382.85,344.04
0.6330,382.93,344.11
0.6340,382.81,344.00
0.6350,381.64,342.95
0.6360,380.37,341.80
0.6370,381.28,342.63
0.6380,379.97,341.45
0.6390,382.39,343.63
0.6400,382.10,343.36
0.6410,381.24,342.59
0.6420,382.22,343.47
0.6430,382.30,343.55
0.6440,381.34,342.68
0.6450,381.19,342.55
0.6460,381.91,343.19
0.6470,383.60,344.71
0.6480,384.98,345.95
0.6490,383.46,344.58
0.6500,382.56,343.78
0.6510,383.85,344.93
0.6520,383.13,344.29
0.6530,382.32,343.56
0.6540,382.15,343.41
0.6550,382.40,343.63
0.6560,384.35,345.39
0.6570,382.07,343.34
0.6580,380.99,342.37
0.6590,382.46,343.68
0.6600,380.61,342.02
0.6610,380.21,341.66
0.6620,380.49,341.91
0.6630,381.05,342.42
0.6640,379.86,341.35
0.6650,384.11,345.17
0.6660,381.12,342.48
0.6670,381.81,343.10
0.6680,384.10,345.16
0.6690,380.56,341.98
0.6700,380.99,342.37
0.6710,382.68,343.89
0.6720,382.85,344.04
0.6730,382.86,344.05
0.6740,380.24,341.69
0.6750,381.59,342.90
0.6760,382.57,343.79
0.6770,383.56,344.68
0.6780,381.42,342.75
0.6790,383.00,344.17
0.6800,383.91,344.99
0.6810,383.94,345.01
0.6820,378.24,339.89
0.6830,382.06,343.33
0.6840,385.08,346.04
0.6850,381.25,342.60
0.6860,381.03,342.40
0.6870,383.82,344.91
0.6880,384.06,345.13
0.6890,382.02,343.29
0.6900,382.55,343.77
0.6910,380.12,341.59
0.6920,383.08,344.25
0.6930,379.39,340.93
0.6940,382.57,343.79
0.6950,381.57,342.89
0.6960,380.98,342.36
0.6970,379.39,340.93
0.6980,382.29,343.53
0.6990,383.27,344.42
0.7000,380.88,342.27
0.7010,383.03,344.20
0.7020,379.47,341.00
0.7030,380.86,342.25
0.7040,379.86,341.35
0.7050,383.86,344.94
0.7060,381.82,343.11
0.7070,382.88,344.06
0.7080,382.05,343.32
0.7090,383.64,344.74
0.7100,382.85,344.03
0.7110,382.87,344.06
0.7120,382.58,343.79
0.7130,384.01,345.08
0.7140,379.59,341.11
0.7150,384.44,345.47
0.7160,381.66,342.97
0.7170,382.56,343.77
0.7180,383.84,344.93
0.7190,379.91,341.39
0.7200,381.23,342.59
0.7210,383.44,344.57
0.7220,381.49,342.82
0.7230,381.32,342.66
0.7240,378.98,340.56
0.7250,382.57,343.78
0.7260,379.99,341.47
0.7270,381.86,343.15
0.7280,384.90,345.88
0.7290,382.73,343.93
0.7300,383.38,344.52
0.7310,382.42,343.65
0.7320,382.37,343.60
0.7330,381.46,342.79
0.7340,380.85,342.24
0.7350,383.27,344.41
0.7360,379.51,341.03
0.7370,384.17,345.22
0.7380,381.91,343.19
0.7390,381.90,343.19
0.7400,382.33,343.57
0.7410,382.20,343.46
0.7420,382.00,343.27
0.7430,380.78,342.17
0.7440,382.77,343.97
0.7450,380.50,341.93
0.7460,380.56,341.98
0.7470,384.01,345.08
0.7480,384.64,345.65
0.7490,381.55,342.87
0.7500,382.57,343.78
0.7510,384.87,345.85
0.7520,382.07,343.34
0.7530,381.66,342.97
0.7540,381.61,342.92
0.7550,382.87,344.06
0.7560,382.35,343.59
0.7570,381.92,343.20
0.7580,381.87,343.15
0.7590,380.67,342.08
0.7600,384.45,345.48
0.7610,380.42,341.86
0.7620,384.94,345.91
0.7630,382.89,344.08
0.7640,382.71,343.91
0.7650,381.37,342.70
0.7660,383.07,344.23
0.7670,383.64,344.75
0.7680,380.93,342.32
0.7690,378.43,340.06
0.7700,384.87,345.86
0.7710,381.11,342.47
0.7720,381.33,342.67
0.7730,381.15,342.51
0.7740,382.44,343.67
0.7750,381.80,343.09
0.7760,383.21,344.37
0.7770,382.33,343.57
0.7780,381.94,343.22
0.7790,383.74,344.84
0.7800,379.74,341.25
0.7810,380.24,341.69
0.7820,382.71,343.91
0.7830,380.47,341.90
0.7840,382.78,343.97
0.7850,380.40,341.83
0.7860,381.38,342.72
0.7870,385.26,346.20
0.7880,381.50,342.83
0.7890,382.03,343.30
0.7900,382.24,343.49
0.7910,384.38,345.41
0.7920,383.79,344.88
0.7930,384.66,345.66
0.7940,380.45,341.88
0.7950,381.62,342.93
0.7960,377.88,339.57
0.7970,383.22,344.37
0.7980,379.69,341.19
0.7990,381.17,342.53
0.8000,383.66,344.77
0.8010,384.28,345.33
0.8020,380.35,341.79
0.8030,382.75,343.95
0.8040,385.44,346.37
0.8050,382.27,343.52
0.8060,382.73,343.93
0.8070,382.17,343.43
0.8080,382.50,343.72
0.8090,383.49,344.62
0.8100,382.20,343.46
0.8110,381.13,342.49
0.8120,380.48,341.91
0.8130,381.43,342.76
0.8140,385.06,346.02
0.8150,381.58,342.90
0.8160,384.08,345.14
0.8170,382.78,343.97
0.8180,382.14,343.40
0.8190,382.58,343.79
0.8200,382.42,343.65
0.8210,380.49,341.92
0.8220,379.84,341.34
0.8230,380.10,341.56
0.8240,381.58,342.90
0.8250,382.19,343.44
0.8260,383.66,344.76
0.8270,382.61,343.83
0.8280,379.97,341.45
0.8290,381.63,342.94
0.8300,380.45,341.88
0.8310,385.29,346.23
0.8320,386.08,346.94
0.8330,381.52,342.84
0.8340,379.94,341.42
0.8350,383.29,344.43
0.8360,381.81,343.10
0.8370,382.53,343.75
0.8380,383.57,344.68
0.8390,382.87,344.05
0.8400,379.14,340.70
0.8410,381.70,343.01
0.8420,380.64,342.05
0.8430,381.35,342.69
0.8440,379.63,341.15
0.8450,380.24,341.69
0.8460,382.36,343.59
0.8470,381.56,342.88
0.8480,380.25,341.70
0.8490,379.87,341.36
0.8500,381.82,343.11
0.8510,383.71,344.81
0.8520,380.64,342.05
0.8530,382.53,343.75
0.8540,383.07,344.23
0.8550,382.11,343.37
0.8560,379.98,341.46
0.8570,384.08,345.14
0.8580,382.88,344.07
0.8590,382.32,343.56
0.8600,383.00,344.17
0.8610,381.74,343.04
0.8620,379.90,341.39
0.8630,383.87,344.95
0.8640,381.58,342.90
0.8650,383.10,344.26
0.8660,383.54,344.65
0.8670,384.06,345.12
0.8680,384.89,345.87
0.8690,381.58,342.90
0.8700,382.73,343.93
0.8710,379.25,340.80
0.8720,382.44,343.67
0.8730,381.27,342.62
0.8740,381.18,342.53
0.8750,381.64,342.95
0.8760,381.86,343.15
0.8770,381.37,342.71
0.8780,378.72,340.33
0.8790,384.64,345.64
0.8800,385.30,346.24
0.8810,382.65,343.86
0.8820,382.50,343.73
0.8830,379.38,340.92
0.8840,384.37,345.41
0.8850,381.25,342.60
0.8860,385.85,346.74
0.8870,384.21,345.26
0.8880,384.08,345.15
0.8890,383.72,344.82
0.8900,380.37,341.81
0.8910,383.47,344.60
0.8920,381.72,343.02
0.8930,381.56,342.88
0.8940,383.38,344.52
0.8950,381.89,343.18
0.8960,385.03,345.99
0.8970,380.80,342.20
0.8980,381.28,342.62
0.8990,383.08,344.25
0.9000,380.69,342.10
0.9010,384.34,345.38
0.9020,381.15,342.51
0.9030,384.17,345.22
0.9040,381.38,342.72
0.9050,380.36,341.80
0.9060,383.22,344.37
0.9070,380.65,342.06
0.9080,380.53,341.95
0.9090,379.72,341.22
0.9100,383.84,344.93
0.9110,380.78,342.18
0.9120,382.71,343.91
0.9130,381.06,342.43
0.9140,382.75,343.95
0.9150,381.36,342.70
0.9160,382.41,343.64
0.9170,381.60,342.92
0.9180,383.39,344.53
0.9190,383.45,344.58
0.9200,379.70,341.20
0.9210,382.82,344.01
0.9220,381.72,343.02
0.9230,381.00,342.38
0.9240,383.34,344.48
0.9250,381.95,343.23
0.9260,386.00,346.87
0.9270,381.96,343.24
0.9280,381.05,342.42
0.9290,384.09,345.15
0.9300,381.90,343.19
0.9310,383.99,345.06
0.9320,380.48,341.91
0.9330,383.40,344.53
0.9340,382.49,343.71
0.9350,380.61,342.02
0.9360,383.90,344.98
0.9370,383.23,344.38
0.9380,381.74,343.04
0.9390,380.21,341.66
0.9400,380.67,342.07
0.9410,381.42,342.75
0.9420,380.99,342.37
0.9430,379.83,341.32
0.9440,381.44,342.77
0.9450,383.79,344.89
0.9460,383.06,344.23
0.9470,382.81,344.00
0.9480,382.69,343.90
0.9490,382.09,343.36
0.9500,381.45,342.78
0.9510,380.67,342.08
0.9520,379.80,341.30
0.9530,382.82,344.01
0.9540,381.71,343.01
0.9550,382.62,343.83
0.9560,382.93,344.11
0.9570,379.88,341.37
0.9580,383.06,344.23
0.9590,381.60,342.92
0.9600,384.42,345.45
0.9610,380.56,341.98
0.9620,380.42,341.86
0.9630,380.32,341.76
0.9640,383.68,344.78
0.9650,380.61,342.02
0.9660,382.87,344.06
0.9670,382.49,343.71
0.9680,381.62,342.94
0.9690,383.69,344.79
0.9700,383.50,344.62
0.9710,381.32,342.66
0.9720,382.88,344.06
0.9730,381.61,342.92
0.9740,383.36,344.50
0.9750,380.95,342.33
0.9760,382.67,343.88
0.9770,379.84,341.33
0.9780,382.36,343.60
0.9790,382.46,343.69
0.9800,381.15,342.51
0.9810,381.39,342.72
0.9820,381.54,342.86
0.9830,381.74,343.04
0.9840,382.60,343.81
0.9850,382.90,344.09
0.9860,382.85,344.04
0.9870,381.02,342.40
0.9880,381.02,342.39
0.9890,381.87,343.16
0.9900,381.11,342.48
0.9910,382.88,344.06
0.9920,379.49,341.02
0.9930,380.47,341.90
0.9940,382.27,343.52
0.9950,378.76,340.36
0.9960,381.98,343.26
0.9970,382.92,344.10
0.9980,378.89,340.48
0.9990,381.47,342.80
1.0000,382.80,343.99
1.0010,381.52,342.84
1.0020,379.44,340.97
1.0030,380.96,342.34
1.0040,377.45,339.19
1.0050,375.74,337.65
1.0060,377.94,339.63
1.0070,372.60,334.82
1.0080,371.68,334.00
1.0090,372.24,334.51
1.0100,368.46,331.10
1.0110,369.49,332.03
1.0120,368.00,330.69
1.0130,366.29,329.16
1.0140,364.86,327.87
1.0150,366.56,329.40
1.0160,362.36,325.62
1.0170,363.79,326.91
1.0180,363.44,326.60
1.0190,362.72,325.95
1.0200,357.41,321.18
1.0210,354.84,318.87
1.0220,358.13,321.82
1.0230,354.22,318.31
1.0240,353.75,317.89
1.0250,354.15,318.24
1.0260,352.38,316.66
1.0270,351.84,316.18
1.0280,348.87,313.50
1.0290,349.69,314.24
1.0300,348.56,313.22
1.0310,347.01,311.83
1.0320,346.70,311.55
1.0330,346.43,311.31
1.0340,342.26,307.56
1.0350,340.56,306.04
1.0360,343.43,308.61
1.0370,342.47,307.75
1.0380,337.47,303.25
1.0390,338.18,303.90
1.0400,335.82,301.78
1.0410,336.12,302.05
1.0420,338.34,304.04
1.0430,335.10,301.13
1.0440,334.54,300.63
1.0450,330.24,296.76
1.0460,328.81,295.48
1.0470,328.46,295.16
1.0480,326.20,293.13
1.0490,326.97,293.83
1.0500,323.61,290.80
1.0510,324.97,292.03
1.0520,322.56,289.86
1.0530,325.42,292.43
1.0540,321.23,288.66
1.0550,322.38,289.70
1.0560,322.78,290.06
1.0570,318.27,286.01
1.0580,315.97,283.93
1.0590,315.39,283.42
1.0600,313.95,282.12
1.0610,318.29,286.02
1.0620,316.23,284.17
1.0630,311.58,279.99
1.0640,310.85,279.34
1.0650,311.44,279.87
1.0660,308.53,277.25
1.0670,307.87,276.66
1.0680,307.61,276.43
1.0690,309.45,278.08
1.0700,304.73,273.84
1.0710,305.59,274.61
1.0720,303.99,273.17
