time_s,Fz_left_N,Fz_right_N
0.1750,319.23,353.94
0.1760,319.16,353.86
0.1770,319.55,354.29
0.1780,317.89,352.45
0.1790,318.66,353.30
0.1800,318.85,353.51
0.1810,319.59,354.33
0.1820,317.62,352.15
0.1830,318.87,353.54
0.1840,321.45,356.40
0.1850,319.32,354.03
0.1860,318.85,353.52
0.1870,318.31,352.92
0.1880,318.98,353.66
0.1890,318.34,352.95
0.1900,315.88,350.22
0.1910,316.34,350.73
0.1920,318.93,353.60
0.1930,319.19,353.90
0.1940,320.43,355.27
0.1950,318.67,353.31
0.1960,318.46,353.08
0.1970,320.28,355.10
0.1980,318.72,353.37
0.1990,319.74,354.50
0.2000,319.60,354.35
0.2010,317.97,352.54
0.2020,319.01,353.70
0.2030,318.39,353.00
0.2040,318.84,353.50
0.2050,318.55,353.18
0.2060,318.20,352.80
0.2070,318.33,352.94
0.2080,319.33,354.05
0.2090,320.12,354.93
0.2100,318.34,352.95
0.2110,319.41,354.14
0.2120,317.93,352.49
0.2130,319.04,353.73
0.2140,319.47,354.21
0.2150,319.10,353.79
0.2160,319.99,354.77
0.2170,318.57,353.20
0.2180,317.67,352.21
0.2190,318.83,353.50
0.2200,318.71,353.36
0.2210,321.69,356.66
0.2220,319.11,353.80
0.2230,318.55,353.18
0.2240,318.86,353.53
0.2250,319.50,354.24
0.2260,316.78,351.22
0.2270,317.50,352.02
0.2280,319.70,354.45
0.2290,318.12,352.70
0.2300,318.04,352.62
0.2310,318.48,353.10
0.2320,318.80,353.46
0.2330,318.97,353.65
0.2340,318.99,353.67
0.2350,319.21,353.92
0.2360,320.88,355.77
0.2370,316.29,350.68
0.2380,318.16,352.75
0.2390,320.47,355.31
0.2400,317.67,352.21
0.2410,318.76,353.41
0.2420,316.69,351.12
0.2430,319.10,353.79
0.2440,318.24,352.84
0.2450,320.57,355.43
0.2460,319.54,354.28
0.2470,317.19,351.68
0.2480,320.82,355.70
0.2490,316.25,350.63
0.2500,318.49,353.12
0.2510,321.36,356.30
0.2520,318.43,353.05
0.2530,319.35,354.07
0.2540,318.70,353.34
0.2550,319.45,354.18
0.2560,320.39,355.22
0.2570,319.62,354.37
0.2580,319.17,353.87
0.2590,320.57,355.42
0.2600,319.10,353.80
0.2610,318.99,353.67
0.2620,320.26,355.08
0.2630,317.42,351.92
0.2640,318.15,352.73
0.2650,320.05,354.85
0.2660,318.95,353.62
0.2670,319.40,354.13
0.2680,318.03,352.61
0.2690,318.18,352.77
0.2700,320.53,355.38
0.2710,320.56,355.41
0.2720,318.19,352.78
0.2730,319.25,353.96
0.2740,317.61,352.14
0.2750,319.23,353.94
0.2760,320.20,355.01
0.2770,319.16,353.86
0.2780,316.69,351.12
0.2790,319.08,353.77
0.2800,319.80,354.56
0.2810,318.81,353.47
0.2820,318.66,353.30
0.2830,319.99,354.77
0.2840,318.50,353.12
0.2850,319.42,354.15
0.2860,318.34,352.95
0.2870,320.07,354.87
0.2880,317.06,351.53
0.2890,318.45,353.07
0.2900,319.86,354.63
0.2910,318.22,352.81
0.2920,318.45,353.08
0.2930,318.67,353.32
0.2940,318.10,352.68
0.2950,317.61,352.13
0.2960,319.32,354.04
0.2970,320.32,355.14
0.2980,319.36,354.08
0.2990,318.49,353.12
0.3000,318.42,353.03
0.3010,319.51,354.24
0.3020,319.67,354.43
0.3030,319.24,353.95
0.3040,317.62,352.15
0.3050,317.65,352.19
0.3060,319.09,353.78
0.3070,319.60,354.34
0.3080,319.34,354.06
0.3090,319.52,354.26
0.3100,319.56,354.30
0.3110,319.04,353.72
0.3120,316.47,350.87
0.3130,317.84,352.39
0.3140,319.16,353.86
0.3150,319.01,353.69
0.3160,319.51,354.24
0.3170,317.95,352.52
0.3180,319.24,353.95
0.3190,319.07,353.76
0.3200,319.35,354.07
0.3210,319.26,353.97
0.3220,318.71,353.36
0.3230,318.85,353.51
0.3240,319.72,354.48
0.3250,317.26,351.75
0.3260,318.11,352.70
0.3270,319.32,354.04
0.3280,320.39,355.23
0.3290,319.13,353.83
0.3300,319.59,354.33
0.3310,319.49,354.23
0.3320,317.64,352.17
0.3330,319.20,353.91
0.3340,319.25,353.96
0.3350,317.59,352.12
0.3360,318.88,353.54
0.3370,318.57,353.21
0.3380,319.11,353.81
0.3390,317.57,352.10
0.3400,318.01,352.58
0.3410,318.85,353.51
0.3420,318.30,352.90
0.3430,319.57,354.31
0.3440,318.35,352.97
0.3450,316.55,350.97
0.3460,320.20,355.01
0.3470,318.88,353.55
0.3480,317.41,351.92
0.3490,319.83,354.60
0.3500,317.21,351.70
0.3510,318.75,353.40
0.3520,318.82,353.48
0.3530,318.13,352.71
0.3540,319.90,354.68
0.3550,320.01,354.80
0.3560,319.33,354.04
0.3570,319.22,353.93
0.3580,317.43,351.94
0.3590,315.49,349.78
0.3600,317.97,352.53
0.3610,319.68,354.44
0.3620,318.17,352.76
0.3630,319.39,354.12
0.3640,318.69,353.34
0.3650,318.80,353.46
0.3660,318.63,353.27
0.3670,319.27,353.99
0.3680,319.60,354.35
0.3690,318.95,353.63
0.3700,317.48,352.00
0.3710,317.80,352.36
0.3720,319.18,353.89
0.3730,320.13,354.93
0.3740,320.93,355.82
0.3750,318.18,352.78
0.3760,319.53,354.27
0.3770,318.54,353.17
0.3780,319.06,353.75
0.3790,319.42,354.15
0.3800,317.35,351.85
0.3810,318.62,353.26
0.3820,318.24,352.84
0.3830,319.64,354.40
0.3840,316.97,351.43
0.3850,318.71,353.36
0.3860,318.43,353.05
0.3870,318.24,352.84
0.3880,318.20,352.80
0.3890,318.93,353.60
0.3900,320.39,355.22
0.3910,320.56,355.41
0.3920,318.59,353.23
0.3930,318.13,352.72
0.3940,319.49,354.23
0.3950,321.34,356.27
0.3960,318.87,353.54
0.3970,319.57,354.31
0.3980,318.25,352.85
0.3990,317.95,352.51
0.4000,316.37,350.76
0.4010,318.55,353.19
0.4020,316.78,351.22
0.4030,321.49,356.44
0.4040,317.30,351.79
0.4050,320.58,355.44
0.4060,319.01,353.69
0.4070,320.01,354.80
0.4080,319.09,353.78
0.4090,318.10,352.68
0.4100,318.11,352.70
0.4110,318.99,353.67
0.4120,318.15,352.74
0.4130,319.98,354.77
0.4140,318.71,353.35
0.4150,318.90,353.57
0.4160,318.60,353.24
0.4170,318.98,353.66
0.4180,319.41,354.14
0.4190,320.23,355.05
0.4200,318.40,353.01
0.4210,318.63,353.27
0.4220,318.84,353.50
0.4230,319.24,353.95
0.4240,318.91,353.58
0.4250,320.56,355.41
0.4260,318.92,353.60
0.4270,318.02,352.60
0.4280,320.00,354.79
0.4290,318.85,353.52
0.4300,317.19,351.68
0.4310,318.72,353.37
0.4320,319.56,354.31
0.4330,319.25,353.96
0.4340,320.29,355.11
0.4350,318.46,353.09
0.4360,318.83,353.50
0.4370,316.73,351.17
0.4380,317.99,352.56
0.4390,320.43,355.27
0.4400,318.24,352.84
0.4410,320.07,354.86
0.4420,318.67,353.32
0.4430,319.56,354.30
0.4440,318.27,352.88
0.4450,319.20,353.91
0.4460,318.36,352.97
0.4470,318.38,352.99
0.4480,320.07,354.87
0.4490,318.88,353.55
0.4500,319.31,354.03
0.4510,318.54,353.17
0.4520,318.64,353.28
0.4530,319.42,354.15
0.4540,318.59,353.23
0.4550,317.70,352.24
0.4560,318.80,353.46
0.4570,317.70,352.24
0.4580,319.38,354.10
0.4590,318.74,353.39
0.4600,318.04,352.61
0.4610,318.67,353.31
0.4620,317.33,351.82
0.4630,317.62,352.15
0.4640,317.53,352.05
0.4650,317.93,352.49
0.4660,318.52,353.15
0.4670,318.24,352.84
0.4680,317.13,351.61
0.4690,318.29,352.89
0.4700,318.85,353.52
0.4710,318.01,352.59
0.4720,319.66,354.41
0.4730,318.93,353.61
0.4740,321.03,355.93
0.4750,320.92,355.81
0.4760,320.00,354.79
0.4770,319.19,353.89
0.4780,317.73,352.28
0.4790,319.51,354.25
0.4800,319.43,354.15
0.4810,320.64,355.50
0.4820,319.14,353.84
0.4830,317.64,352.18
0.4840,319.27,353.98
0.4850,320.08,354.88
0.4860,319.48,354.21
0.4870,317.41,351.92
0.4880,318.67,353.32
0.4890,318.37,352.98
0.4900,320.19,355.00
0.4910,320.11,354.91
0.4920,319.01,353.70
0.4930,321.06,355.96
0.4940,317.75,352.29
0.4950,319.49,354.23
0.4960,319.29,354.00
0.4970,318.70,353.35
0.4980,318.67,353.31
0.4990,320.66,355.53
0.5000,317.98,352.55
0.5010,318.49,353.12
0.5020,318.52,353.14
0.5030,319.13,353.83
0.5040,318.61,353.24
0.5050,319.12,353.82
0.5060,319.20,353.91
0.5070,317.65,352.19
0.5080,319.08,353.77
0.5090,320.56,355.41
0.5100,317.04,351.50
0.5110,318.80,353.46
0.5120,318.70,353.35
0.5130,319.13,353.83
0.5140,320.21,355.03
0.5150,319.37,354.09
0.5160,319.72,354.48
0.5170,320.73,355.60
0.5180,320.11,354.91
0.5190,318.84,353.51
0.5200,318.91,353.58
0.5210,318.64,353.28
0.5220,317.28,351.77
0.5230,319.44,354.16
0.5240,318.69,353.34
0.5250,318.71,353.36
0.5260,318.45,353.07
0.5270,319.02,353.70
0.5280,319.35,354.07
0.5290,319.23,353.93
0.5300,318.33,352.94
0.5310,317.24,351.73
0.5320,318.08,352.66
0.5330,319.12,353.81
0.5340,318.94,353.62
0.5350,317.48,352.00
0.5360,320.01,354.80
0.5370,318.51,353.14
0.5380,318.63,353.27
0.5390,318.39,353.01
0.5400,316.73,351.16
0.5410,319.07,353.76
0.5420,321.18,356.10
0.5430,318.45,353.07
0.5440,318.24,352.84
0.5450,321.31,356.24
0.5460,318.09,352.67
0.5470,318.58,353.21
0.5480,319.34,354.06
0.5490,320.78,355.66
0.5500,317.31,351.81
0.5510,319.26,353.97
0.5520,317.77,352.32
0.5530,319.54,354.28
0.5540,318.40,353.01
0.5550,320.57,355.42
0.5560,318.46,353.08
0.5570,319.16,353.86
0.5580,319.55,354.29
0.5590,320.70,355.57
0.5600,321.32,356.25
0.5610,318.99,353.67
0.5620,319.87,354.65
0.5630,321.52,356.47
0.5640,318.46,353.08
0.5650,319.45,354.19
0.5660,319.70,354.46
0.5670,319.84,354.61
0.5680,318.62,353.26
0.5690,319.18,353.88
0.5700,318.72,353.37
0.5710,318.41,353.03
0.5720,319.08,353.77
0.5730,319.08,353.77
0.5740,318.59,353.22
0.5750,320.41,355.24
0.5760,318.12,352.70
0.5770,317.55,352.07
0.5780,320.01,354.80
0.5790,317.82,352.37
0.5800,318.13,352.72
0.5810,319.43,354.15
0.5820,319.17,353.87
0.5830,317.37,351.88
0.5840,317.83,352.39
0.5850,318.50,353.12
0.5860,318.66,353.30
0.5870,319.78,354.54
0.5880,318.86,353.53
0.5890,320.64,355.50
0.5900,317.97,352.54
0.5910,319.23,353.94
0.5920,318.79,353.45
0.5930,319.14,353.83
0.5940,318.48,353.10
0.5950,319.06,353.74
0.5960,319.26,353.97
0.5970,318.42,353.04
0.5980,320.15,354.96
0.5990,317.80,352.35
0.6000,318.83,353.49
0.6010,320.25,355.06
0.6020,318.49,353.12
0.6030,319.45,354.18
0.6040,317.29,351.78
0.6050,320.15,354.96
0.6060,318.54,353.17
0.6070,318.42,353.04
0.6080,319.08,353.77
0.6090,317.93,352.50
0.6100,319.53,354.27
0.6110,318.82,353.49
0.6120,319.58,354.33
0.6130,319.49,354.22
0.6140,319.92,354.70
0.6150,317.78,352.33
0.6160,318.65,353.30
0.6170,319.05,353.74
0.6180,319.13,353.82
0.6190,319.58,354.32
0.6200,318.03,352.60
0.6210,316.90,351.36
0.6220,319.28,354.00
0.6230,319.20,353.90
0.6240,317.43,351.94
0.6250,317.14,351.62
0.6260,317.35,351.86
0.6270,317.42,351.93
0.6280,319.97,354.76
0.6290,316.54,350.96
0.6300,317.14,351.62
0.6310,318.23,352.83
0.6320,318.41,353.03
0.6330,316.37,350.77
0.6340,318.55,353.19
0.6350,317.85,352.40
0.6360,318.31,352.92
0.6370,317.53,352.06
0.6380,319.44,354.17
0.6390,319.31,354.03
0.6400,320.21,355.02
0.6410,319.02,353.70
0.6420,318.00,352.57
0.6430,318.96,353.64
0.6440,318.14,352.72
0.6450,318.89,353.56
0.6460,316.98,351.44
0.6470,318.09,352.68
0.6480,319.82,354.59
0.6490,318.59,353.23
0.6500,319.60,354.35
0.6510,318.09,352.67
0.6520,317.14,351.62
0.6530,318.80,353.46
0.6540,317.21,351.69
0.6550,318.56,353.20
0.6560,319.48,354.21
0.6570,319.46,354.19
0.6580,319.95,354.73
0.6590,317.62,352.15
0.6600,318.60,353.24
0.6610,318.74,353.40
0.6620,318.30,352.91
0.6630,318.88,353.54
0.6640,318.42,353.04
0.6650,319.11,353.80
0.6660,320.03,354.82
0.6670,317.74,352.28
0.6680,317.41,351.92
0.6690,319.25,353.96
0.6700,318.47,353.09
0.6710,317.70,352.25
0.6720,319.77,354.54
0.6730,318.26,352.86
0.6740,318.63,353.27
0.6750,318.38,352.99
0.6760,319.50,354.24
0.6770,318.15,352.74
0.6780,319.59,354.33
0.6790,318.12,352.70
0.6800,317.95,352.51
0.6810,318.80,353.46
0.6820,318.19,352.78
0.6830,317.17,351.65
0.6840,318.64,353.28
0.6850,318.97,353.65
0.6860,318.11,352.69
0.6870,318.57,353.21
0.6880,321.15,356.07
0.6890,318.74,353.40
0.6900,319.61,354.36
0.6910,319.03,353.72
0.6920,319.25,353.96
0.6930,318.83,353.50
0.6940,319.12,353.81
0.6950,317.75,352.30
0.6960,321.14,356.05
0.6970,318.04,352.62
0.6980,318.95,353.63
0.6990,318.63,353.27
0.7000,318.98,353.66
0.7010,319.17,353.87
0.7020,318.99,353.67
0.7030,320.25,355.07
0.7040,318.45,353.07
0.7050,319.53,354.26
0.7060,318.97,353.65
0.7070,317.16,351.65
0.7080,320.86,355.75
0.7090,316.37,350.76
0.7100,319.77,354.53
0.7110,318.48,353.10
0.7120,318.07,352.65
0.7130,319.19,353.89
0.7140,318.48,353.11
0.7150,318.18,352.77
0.7160,318.09,352.68
0.7170,317.79,352.33
0.7180,319.51,354.25
0.7190,317.47,351.99
0.7200,319.08,353.77
0.7210,318.61,353.25
0.7220,319.01,353.69
0.7230,318.66,353.31
0.7240,320.56,355.42
0.7250,319.91,354.69
0.7260,319.13,353.82
0.7270,319.22,353.92
0.7280,318.81,353.48
0.7290,319.30,354.01
0.7300,318.66,353.30
0.7310,318.81,353.47
0.7320,318.90,353.57
0.7330,319.26,353.97
0.7340,320.37,355.21
0.7350,318.98,353.66
0.7360,319.80,354.57
0.7370,318.00,352.57
0.7380,319.88,354.66
0.7390,318.75,353.41
0.7400,321.61,356.57
0.7410,316.95,351.40
0.7420,319.72,354.48
0.7430,320.00,354.79
0.7440,319.70,354.46
0.7450,319.08,353.77
0.7460,319.10,353.79
0.7470,321.01,355.91
0.7480,319.40,354.12
0.7490,315.77,350.10
0.7500,319.24,353.95
0.7510,318.74,353.40
0.7520,318.59,353.23
0.7530,319.05,353.73
0.7540,319.09,353.78
0.7550,318.32,352.92
0.7560,320.89,355.78
0.7570,320.89,355.78
0.7580,318.44,353.06
0.7590,317.88,352.44
0.7600,316.15,350.52
0.7610,317.79,352.34
0.7620,320.10,354.90
0.7630,320.70,355.56
0.7640,319.13,353.83
0.7650,319.96,354.74
0.7660,317.53,352.05
0.7670,319.56,354.30
0.7680,317.86,352.42
0.7690,320.89,355.78
0.7700,318.21,352.80
0.7710,319.17,353.87
0.7720,318.72,353.37
0.7730,316.31,350.69
0.7740,317.34,351.84
0.7750,317.40,351.90
0.7760,317.47,351.98
0.7770,318.46,353.08
0.7780,317.48,352.00
0.7790,318.94,353.62
0.7800,318.85,353.52
0.7810,318.93,353.60
0.7820,318.47,353.09
0.7830,319.66,354.41
0.7840,316.66,351.09
0.7850,318.13,352.71
0.7860,319.19,353.90
0.7870,319.20,353.90
0.7880,319.93,354.71
0.7890,318.14,352.73
0.7900,316.96,351.42
0.7910,319.17,353.87
0.7920,317.04,351.51
0.7930,319.90,354.68
0.7940,317.52,352.04
0.7950,318.23,352.82
0.7960,320.06,354.86
0.7970,318.23,352.82
0.7980,317.76,352.31
0.7990,320.55,355.40
0.8000,319.86,354.64
0.8010,317.98,352.56
0.8020,320.48,355.32
0.8030,317.30,351.80
0.8040,320.79,355.66
0.8050,317.16,351.65
0.8060,318.96,353.63
0.8070,319.86,354.64
0.8080,319.86,354.64
0.8090,320.28,355.10
0.8100,317.86,352.42
0.8110,321.60,356.56
0.8120,318.91,353.58
0.8130,318.64,353.28
0.8140,319.27,353.98
0.8150,319.41,354.13
0.8160,318.54,353.18
0.8170,319.59,354.34
0.8180,320.19,355.00
0.8190,318.69,353.33
0.8200,317.93,352.50
0.8210,317.17,351.66
0.8220,319.89,354.67
0.8230,317.81,352.36
0.8240,319.60,354.35
0.8250,317.19,351.67
0.8260,318.16,352.75
0.8270,319.76,354.52
0.8280,319.58,354.32
0.8290,318.87,353.54
0.8300,319.56,354.30
0.8310,320.12,354.92
0.8320,318.88,353.55
0.8330,319.80,354.56
0.8340,319.18,353.89
0.8350,318.69,353.34
0.8360,320.93,355.83
0.8370,319.02,353.71
0.8380,320.40,355.24
0.8390,319.42,354.15
0.8400,318.70,353.35
0.8410,317.44,351.95
0.8420,319.27,353.98
0.8430,317.97,352.54
0.8440,316.83,351.28
0.8450,319.22,353.93
0.8460,320.73,355.60
0.8470,316.74,351.18
0.8480,318.59,353.22
0.8490,317.54,352.07
0.8500,321.48,356.43
0.8510,318.17,352.76
0.8520,320.16,354.96
0.8530,319.56,354.30
0.8540,316.33,350.72
0.8550,320.16,354.97
0.8560,319.90,354.68
0.8570,318.25,352.85
0.8580,320.56,355.41
0.8590,318.72,353.38
0.8600,319.22,353.92
0.8610,317.39,351.90
0.8620,318.37,352.98
0.8630,319.94,354.72
0.8640,318.58,353.22
0.8650,318.65,353.30
0.8660,316.98,351.44
0.8670,318.08,352.67
0.8680,318.30,352.91
0.8690,318.95,353.63
0.8700,317.45,351.97
0.8710,320.60,355.46
0.8720,318.27,352.87
0.8730,317.76,352.30
0.8740,321.62,356.58
0.8750,319.18,353.89
0.8760,320.14,354.95
0.8770,317.44,351.95
0.8780,319.66,354.42
0.8790,319.30,354.01
0.8800,317.22,351.71
0.8810,317.28,351.78
0.8820,317.21,351.70
0.8830,320.02,354.81
0.8840,317.78,352.33
0.8850,318.24,352.84
0.8860,318.18,352.77
0.8870,321.09,356.00
0.8880,317.72,352.26
0.8890,318.13,352.72
0.8900,318.25,352.85
0.8910,319.02,353.70
0.8920,317.59,352.12
0.8930,317.19,351.67
0.8940,318.86,353.52
0.8950,318.15,352.74
0.8960,319.07,353.76
0.8970,318.39,353.00
0.8980,319.63,354.38
0.8990,318.71,353.36
0.9000,318.85,353.51
0.9010,318.28,352.89
0.9020,318.78,353.44
0.9030,318.75,353.41
0.9040,321.08,355.98
0.9050,319.88,354.66
0.9060,318.82,353.48
0.9070,320.07,354.87
0.9080,320.05,354.84
0.9090,317.09,351.57
0.9100,316.83,351.28
0.9110,321.44,356.39
0.9120,319.05,353.74
0.9130,317.93,352.50
0.9140,316.95,351.41
0.9150,319.73,354.49
0.9160,317.83,352.39
0.9170,318.21,352.80
0.9180,320.47,355.31
0.9190,319.50,354.23
0.9200,318.52,353.15
0.9210,319.42,354.15
0.9220,319.95,354.74
0.9230,319.48,354.21
0.9240,318.74,353.39
0.9250,318.57,353.20
0.9260,317.48,352.00
0.9270,320.44,355.28
0.9280,319.65,354.41
0.9290,319.68,354.43
0.9300,318.20,352.79
0.9310,319.15,353.85
0.9320,319.20,353.90
0.9330,319.59,354.34
0.9340,319.90,354.68
0.9350,319.10,353.79
0.9360,317.81,352.36
0.9370,318.71,353.36
0.9380,320.12,354.92
0.9390,319.71,354.47
0.9400,320.47,355.31
0.9410,318.72,353.38
0.9420,319.93,354.71
0.9430,317.82,352.37
0.9440,319.49,354.23
0.9450,319.17,353.88
0.9460,320.15,354.96
0.9470,318.98,353.66
0.9480,318.53,353.16
0.9490,317.69,352.23
0.9500,318.98,353.66
0.9510,317.78,352.33
0.9520,318.87,353.53
0.9530,318.21,352.80
0.9540,318.05,352.63
0.9550,319.27,353.98
0.9560,319.04,353.73
0.9570,318.04,352.61
0.9580,319.75,354.51
0.9590,319.83,354.60
0.9600,319.11,353.80
0.9610,318.38,352.99
0.9620,317.97,352.54
0.9630,318.92,353.59
0.9640,319.64,354.39
0.9650,318.96,353.63
0.9660,318.78,353.44
0.9670,319.50,354.24
0.9680,318.66,353.31
0.9690,317.88,352.44
0.9700,319.54,354.28
0.9710,318.23,352.83
0.9720,318.24,352.84
0.9730,317.34,351.85
0.9740,317.85,352.41
0.9750,320.03,354.82
0.9760,319.28,353.99
0.9770,318.78,353.44
0.9780,319.59,354.33
0.9790,317.75,352.29
0.9800,319.07,353.76
0.9810,318.31,352.92
0.9820,318.92,353.59
0.9830,318.16,352.75
0.9840,320.21,355.03
0.9850,320.19,355.00
0.9860,319.80,354.57
0.9870,319.76,354.52
0.9880,316.91,351.36
0.9890,318.95,353.62
0.9900,319.63,354.38
0.9910,317.74,352.28
0.9920,319.93,354.72
0.9930,318.09,352.67
0.9940,320.60,355.45
0.9950,320.94,355.83
0.9960,319.70,354.45
0.9970,318.11,352.69
0.9980,318.30,352.91
0.9990,318.20,352.79
1.0000,320.07,354.87
1.0010,316.87,351.31
1.0020,317.19,351.68
1.0030,315.93,350.28
1.0040,315.06,349.31
1.0050,314.33,348.50
1.0060,313.93,348.06
1.0070,314.38,348.56
1.0080,312.70,346.70
1.0090,312.80,346.81
1.0100,309.23,342.85
1.0110,311.53,345.40
1.0120,309.14,342.75
1.0130,309.33,342.96
1.0140,308.48,342.02
1.0150,305.93,339.19
1.0160,306.36,339.66
1.0170,304.71,337.84
1.0180,303.81,336.84
1.0190,303.05,336.00
1.0200,303.23,336.19
1.0210,300.18,332.82
1.0220,299.63,332.21
1.0230,297.93,330.32
1.0240,300.06,332.68
1.0250,297.39,329.72
1.0260,296.97,329.25
1.0270,296.58,328.83
1.0280,295.19,327.28
1.0290,296.08,328.27
1.0300,292.12,323.88
1.0310,293.73,325.66
1.0320,293.88,325.83
1.0330,292.48,324.27
1.0340,290.75,322.36
1.0350,290.56,322.15
1.0360,287.72,319.00
1.0370,288.02,319.33
1.0380,288.56,319.93
1.0390,287.86,319.15
1.0400,286.45,317.59
1.0410,285.53,316.57
1.0420,284.79,315.76
1.0430,282.48,313.20
1.0440,283.07,313.84
1.0450,281.16,311.73
1.0460,278.69,308.99
1.0470,280.71,311.23
1.0480,280.18,310.64
1.0490,279.29,309.66
1.0500,278.55,308.84
1.0510,279.38,309.75
1.0520,277.59,307.77
1.0530,277.23,307.37
1.0540,274.72,304.58
1.0550,274.36,304.19
1.0560,273.32,303.03
1.0570,273.12,302.81
1.0580,271.18,300.66
1.0590,271.25,300.74
1.0600,270.29,299.67
1.0610,268.00,297.14
1.0620,270.89,300.34
1.0630,268.40,297.57
1.0640,265.56,294.43
1.0650,265.95,294.87
1.0660,265.96,294.87
1.0670,265.74,294.64
1.0680,265.03,293.84
1.0690,264.12,292.83
1.0700,261.52,289.95
1.0710,262.65,291.20
1.0720,263.23,291.85
