time_s,Fz_left_N,Fz_right_N
0.2550,385.00,375.91
0.2560,385.21,376.11
0.2570,388.04,378.87
0.2580,386.79,377.65
0.2590,384.91,375.82
0.2600,387.09,377.95
0.2610,383.40,374.35
0.2620,385.33,376.23
0.2630,383.40,374.34
0.2640,382.98,373.94
0.2650,383.91,374.84
0.2660,388.00,378.83
0.2670,379.89,370.92
0.2680,383.01,373.96
0.2690,382.19,373.16
0.2700,386.63,377.50
0.2710,384.59,375.51
0.2720,384.22,375.15
0.2730,387.40,378.25
0.2740,384.05,374.98
0.2750,383.57,374.51
0.2760,383.37,374.31
0.2770,383.41,374.36
0.2780,385.75,376.64
0.2790,384.62,375.53
0.2800,383.51,374.45
0.2810,381.86,372.84
0.2820,384.82,375.73
0.2830,386.53,377.40
0.2840,385.19,376.09
0.2850,383.48,374.42
0.2860,385.27,376.17
0.2870,385.70,376.59
0.2880,385.03,375.93
0.2890,383.24,374.19
0.2900,385.51,376.41
0.2910,384.99,375.89
0.2920,385.24,376.14
0.2930,387.79,378.63
0.2940,384.85,375.76
0.2950,384.79,375.70
0.2960,387.81,378.65
0.2970,385.68,376.57
0.2980,383.45,374.40
0.2990,390.36,381.14
0.3000,385.02,375.93
0.3010,383.25,374.19
0.3020,384.43,375.35
0.3030,383.32,374.27
0.3040,385.65,376.54
0.3050,387.38,378.23
0.3060,384.48,375.40
0.3070,385.39,376.28
0.3080,385.39,376.29
0.3090,385.56,376.46
0.3100,383.82,374.75
0.3110,385.18,376.09
0.3120,386.81,377.67
0.3130,384.96,375.87
0.3140,386.05,376.94
0.3150,383.92,374.85
0.3160,386.11,376.99
0.3170,386.42,377.30
0.3180,383.66,374.59
0.3190,384.88,375.79
0.3200,383.47,374.41
0.3210,385.02,375.93
0.3220,383.24,374.18
0.3230,388.92,379.73
0.3240,382.64,373.60
0.3250,385.37,376.27
0.3260,382.20,373.17
0.3270,382.14,373.11
0.3280,384.27,375.20
0.3290,385.05,375.95
0.3300,386.14,377.02
0.3310,385.69,376.58
0.3320,386.93,377.79
0.3330,385.92,376.80
0.3340,383.83,374.77
0.3350,386.97,377.83
0.3360,385.92,376.81
0.3370,385.09,375.99
0.3380,386.30,377.17
0.3390,385.01,375.92
0.3400,383.97,374.90
0.3410,384.17,375.09
0.3420,384.70,375.61
0.3430,386.55,377.42
0.3440,383.25,374.20
0.3450,384.70,375.62
0.3460,385.48,376.38
0.3470,386.48,377.35
0.3480,388.12,378.95
0.3490,385.23,376.13
0.3500,385.38,376.28
0.3510,384.31,375.24
0.3520,385.55,376.45
0.3530,383.64,374.58
0.3540,385.35,376.25
0.3550,383.55,374.49
0.3560,383.86,374.79
0.3570,383.63,374.57
0.3580,385.48,376.37
0.3590,383.46,374.40
0.3600,385.91,376.79
0.3610,382.66,373.62
0.3620,384.90,375.81
0.3630,384.20,375.13
0.3640,385.94,376.82
0.3650,385.35,376.25
0.3660,386.43,377.30
0.3670,385.38,376.27
0.3680,385.08,375.99
0.3690,385.01,375.92
0.3700,384.26,375.18
0.3710,385.72,376.61
0.3720,386.67,377.53
0.3730,384.03,374.96
0.3740,385.28,376.18
0.3750,383.40,374.35
0.3760,386.17,377.04
0.3770,382.70,373.66
0.3780,383.22,374.17
0.3790,383.62,374.56
0.3800,384.32,375.24
0.3810,386.37,377.24
0.3820,383.80,374.73
0.3830,386.08,376.96
0.3840,384.74,375.65
0.3850,386.30,377.18
0.3860,385.24,376.14
0.3870,383.68,374.62
0.3880,386.08,376.96
0.3890,387.90,378.74
0.3900,385.60,376.49
0.3910,383.79,374.73
0.3920,385.64,376.53
0.3930,384.11,375.04
0.3940,385.65,376.54
0.3950,384.11,375.03
0.3960,385.97,376.85
0.3970,384.74,375.66
0.3980,387.34,378.19
0.3990,385.60,376.49
0.4000,385.81,376.69
0.4010,384.75,375.66
0.4020,384.44,375.36
0.4030,384.91,375.82
0.4040,384.35,375.28
0.4050,382.62,373.59
0.4060,387.87,378.71
0.4070,386.10,376.98
0.4080,383.64,374.58
0.4090,383.50,374.45
0.4100,384.73,375.64
0.4110,384.51,375.42
0.4120,386.96,377.82
0.4130,383.56,374.50
0.4140,384.38,375.30
0.4150,387.59,378.43
0.4160,383.15,374.10
0.4170,383.32,374.26
0.4180,382.50,373.46
0.4190,385.97,376.86
0.4200,382.26,373.23
0.4210,383.07,374.02
0.4220,385.86,376.74
0.4230,384.67,375.58
0.4240,383.63,374.57
0.4250,385.54,376.43
0.4260,385.21,376.11
0.4270,385.83,376.71
0.4280,384.29,375.21
0.4290,384.65,375.57
0.4300,384.08,375.00
0.4310,384.45,375.37
0.4320,384.52,375.43
0.4330,384.75,375.66
0.4340,385.40,376.30
0.4350,385.42,376.32
0.4360,383.29,374.24
0.4370,386.55,377.42
0.4380,385.28,376.18
0.4390,386.53,377.40
0.4400,386.06,376.94
0.4410,383.12,374.08
0.4420,385.46,376.36
0.4430,386.81,377.67
0.4440,382.39,373.35
0.4450,386.19,377.07
0.4460,383.81,374.75
0.4470,384.05,374.98
0.4480,384.65,375.56
0.4490,385.88,376.77
0.4500,386.57,377.44
0.4510,383.69,374.62
0.4520,383.28,374.23
0.4530,385.25,376.15
0.4540,380.86,371.86
0.4550,388.45,379.28
0.4560,384.50,375.42
0.4570,383.29,374.24
0.4580,384.68,375.59
0.4590,385.40,376.29
0.4600,381.43,372.42
0.4610,384.65,375.57
0.4620,384.80,375.71
0.4630,387.38,378.23
0.4640,387.27,378.12
0.4650,385.11,376.01
0.4660,384.14,375.07
0.4670,384.29,375.21
0.4680,383.42,374.36
0.4690,383.51,374.45
0.4700,384.47,375.38
0.4710,384.12,375.04
0.4720,385.69,376.58
0.4730,387.02,377.88
0.4740,385.67,376.56
0.4750,385.78,376.67
0.4760,384.28,375.21
0.4770,384.67,375.58
0.4780,384.20,375.13
0.4790,385.32,376.21
0.4800,383.72,374.65
0.4810,385.23,376.13
0.4820,384.85,375.76
0.4830,386.02,376.90
0.4840,387.59,378.43
0.4850,382.88,373.84
0.4860,387.52,378.37
0.4870,385.01,375.92
0.4880,383.25,374.20
0.4890,384.38,375.31
0.4900,385.31,376.21
0.4910,385.34,376.24
0.4920,386.67,377.54
0.4930,387.99,378.83
0.4940,385.26,376.16
0.4950,383.75,374.68
0.4960,387.13,377.99
0.4970,385.32,376.22
0.4980,383.22,374.16
0.4990,383.97,374.90
0.5000,386.29,377.16
0.5010,382.96,373.91
0.5020,383.60,374.54
0.5030,384.47,375.39
0.5040,384.71,375.62
0.5050,384.74,375.65
0.5060,384.84,375.75
0.5070,384.54,375.46
0.5080,385.95,376.83
0.5090,386.72,377.59
0.5100,386.71,377.58
0.5110,382.66,373.62
0.5120,383.27,374.22
0.5130,384.91,375.82
0.5140,385.84,376.72
0.5150,385.64,376.54
0.5160,386.65,377.52
0.5170,385.17,376.07
0.5180,384.73,375.64
0.5190,384.49,375.41
0.5200,384.95,375.86
0.5210,384.34,375.26
0.5220,384.43,375.35
0.5230,385.88,376.76
0.5240,384.18,375.11
0.5250,384.52,375.44
0.5260,383.68,374.61
0.5270,385.04,375.95
0.5280,383.80,374.74
0.5290,383.22,374.17
0.5300,385.91,376.80
0.5310,382.33,373.30
0.5320,382.25,373.23
0.5330,385.09,376.00
0.5340,387.56,378.40
0.5350,383.39,374.34
0.5360,382.47,373.44
0.5370,383.58,374.52
0.5380,383.31,374.26
0.5390,386.30,377.18
0.5400,384.68,375.59
0.5410,386.34,377.22
0.5420,385.80,376.69
0.5430,386.56,377.43
0.5440,385.84,376.72
0.5450,384.39,375.31
0.5460,386.80,377.66
0.5470,383.93,374.86
0.5480,382.05,373.03
0.5490,385.63,376.52
0.5500,387.44,378.29
0.5510,385.16,376.07
0.5520,385.43,376.33
0.5530,385.29,376.19
0.5540,383.77,374.70
0.5550,384.95,375.86
0.5560,383.38,374.33
0.5570,385.28,376.18
0.5580,386.94,377.80
0.5590,382.28,373.25
0.5600,382.29,373.26
0.5610,384.40,375.32
0.5620,385.72,376.61
0.5630,384.73,375.65
0.5640,386.21,377.09
0.5650,385.40,376.30
0.5660,385.68,376.57
0.5670,381.90,372.88
0.5680,385.79,376.67
0.5690,384.07,374.99
0.5700,383.25,374.20
0.5710,383.35,374.30
0.5720,384.91,375.81
0.5730,383.24,374.19
0.5740,387.86,378.70
0.5750,384.52,375.43
0.5760,385.91,376.80
0.5770,382.80,373.76
0.5780,383.38,374.32
0.5790,388.01,378.85
0.5800,384.36,375.28
0.5810,383.44,374.38
0.5820,384.96,375.86
0.5830,384.57,375.48
0.5840,386.58,377.45
0.5850,383.51,374.45
0.5860,386.35,377.22
0.5870,384.30,375.22
0.5880,384.25,375.18
0.5890,385.22,376.13
0.5900,386.35,377.23
0.5910,384.82,375.73
0.5920,386.22,377.10
0.5930,385.73,376.62
0.5940,387.92,378.76
0.5950,386.46,377.33
0.5960,383.14,374.09
0.5970,382.40,373.37
0.5980,384.53,375.45
0.5990,383.45,374.39
0.6000,384.71,375.62
0.6010,381.01,372.01
0.6020,385.58,376.47
0.6030,384.15,375.08
0.6040,388.92,379.74
0.6050,384.81,375.72
0.6060,386.78,377.65
0.6070,385.66,376.55
0.6080,383.63,374.57
0.6090,385.49,376.39
0.6100,384.24,375.16
0.6110,384.95,375.85
0.6120,386.71,377.58
0.6130,381.49,372.48
0.6140,385.28,376.18
0.6150,388.38,379.20
0.6160,385.15,376.05
0.6170,384.31,375.24
0.6180,383.11,374.06
0.6190,387.59,378.43
0.6200,384.42,375.34
0.6210,385.36,376.26
0.6220,386.01,376.89
0.6230,384.28,375.20
0.6240,386.15,377.03
0.6250,386.37,377.25
0.6260,385.62,376.51
0.6270,384.59,375.51
0.6280,386.66,377.53
0.6290,382.72,373.68
0.6300,384.36,375.28
0.6310,385.65,376.54
0.6320,382.50,373.47
0.6330,382.37,373.34
0.6340,386.59,377.46
0.6350,383.63,374.57
0.6360,384.99,375.90
0.6370,383.14,374.09
0.6380,384.37,375.30
0.6390,382.75,373.71
0.6400,381.76,372.75
0.6410,383.53,374.47
0.6420,383.33,374.27
0.6430,385.32,376.22
0.6440,387.31,378.16
0.6450,386.63,377.50
0.6460,383.69,374.63
0.6470,384.89,375.80
0.6480,385.25,376.15
0.6490,387.47,378.32
0.6500,384.65,375.57
0.6510,385.34,376.24
0.6520,384.06,374.99
0.6530,383.38,374.33
0.6540,384.07,375.00
0.6550,384.86,375.77
0.6560,381.76,372.75
0.6570,384.65,375.56
0.6580,385.15,376.05
0.6590,385.58,376.47
0.6600,383.93,374.87
0.6610,384.07,375.00
0.6620,383.96,374.89
0.6630,384.39,375.31
0.6640,385.61,376.51
0.6650,383.45,374.39
0.6660,387.13,377.99
0.6670,386.38,377.25
0.6680,383.56,374.50
0.6690,382.52,373.49
0.6700,383.83,374.77
0.6710,387.41,378.26
0.6720,383.46,374.40
0.6730,383.80,374.73
0.6740,384.10,375.03
0.6750,384.13,375.06
0.6760,382.66,373.62
0.6770,382.85,373.81
0.6780,383.86,374.79
0.6790,384.61,375.53
0.6800,384.96,375.87
0.6810,384.35,375.27
0.6820,381.64,372.62
0.6830,385.53,376.42
0.6840,383.94,374.87
0.6850,384.90,375.81
0.6860,384.84,375.76
0.6870,386.13,377.01
0.6880,387.81,378.65
0.6890,385.50,376.39
0.6900,385.43,376.32
0.6910,383.35,374.29
0.6920,386.13,377.01
0.6930,383.56,374.50
0.6940,386.78,377.65
0.6950,384.14,375.07
0.6960,385.39,376.28
0.6970,384.12,375.05
0.6980,385.00,375.90
0.6990,385.46,376.35
0.7000,385.05,375.96
0.7010,385.92,376.81
0.7020,385.45,376.34
0.7030,383.73,374.66
0.7040,385.48,376.37
0.7050,384.79,375.70
0.7060,382.49,373.45
0.7070,384.31,375.23
0.7080,385.12,376.02
0.7090,385.83,376.72
0.7100,384.36,375.28
0.7110,384.49,375.41
0.7120,384.12,375.05
0.7130,383.87,374.80
0.7140,385.27,376.17
0.7150,382.72,373.68
0.7160,385.05,375.96
0.7170,385.22,376.12
0.7180,383.59,374.53
0.7190,384.81,375.72
0.7200,382.93,373.89
0.7210,387.05,377.91
0.7220,384.55,375.47
0.7230,381.99,372.97
0.7240,383.53,374.47
0.7250,385.84,376.73
0.7260,387.52,378.37
0.7270,383.10,374.06
0.7280,383.39,374.33
0.7290,384.88,375.79
0.7300,382.52,373.48
0.7310,381.41,372.41
0.7320,385.80,376.69
0.7330,384.45,375.37
0.7340,385.89,376.77
0.7350,388.33,379.15
0.7360,385.37,376.27
0.7370,384.60,375.52
0.7380,386.98,377.84
0.7390,384.99,375.90
0.7400,383.27,374.22
0.7410,385.07,375.97
0.7420,387.51,378.36
0.7430,386.04,376.93
0.7440,383.47,374.42
0.7450,384.81,375.72
0.7460,383.57,374.51
0.7470,386.68,377.55
0.7480,385.51,376.40
0.7490,385.26,376.16
0.7500,385.16,376.06
0.7510,384.09,375.02
0.7520,383.47,374.41
0.7530,384.31,375.24
0.7540,385.48,376.37
0.7550,385.67,376.57
0.7560,384.86,375.77
0.7570,386.02,376.90
0.7580,385.39,376.29
0.7590,382.49,373.45
0.7600,384.30,375.22
0.7610,386.22,377.10
0.7620,384.94,375.84
0.7630,385.16,376.06
0.7640,386.05,376.93
0.7650,385.07,375.98
0.7660,384.73,375.64
0.7670,385.19,376.09
0.7680,385.40,376.29
0.7690,383.46,374.40
0.7700,389.24,380.05
0.7710,385.08,375.99
0.7720,384.62,375.54
0.7730,384.82,375.73
0.7740,382.99,373.94
0.7750,381.95,372.93
0.7760,384.20,375.13
0.7770,382.43,373.40
0.7780,383.86,374.80
0.7790,383.30,374.24
0.7800,386.82,377.68
0.7810,384.31,375.23
0.7820,384.00,374.93
0.7830,383.23,374.17
0.7840,384.18,375.11
0.7850,387.20,378.06
0.7860,384.50,375.41
0.7870,384.94,375.85
0.7880,385.18,376.09
0.7890,386.55,377.42
0.7900,386.29,377.17
0.7910,385.25,376.16
0.7920,386.19,377.07
0.7930,384.17,375.09
0.7940,383.36,374.31
0.7950,388.92,379.74
0.7960,384.48,375.40
0.7970,383.49,374.43
0.7980,384.00,374.93
0.7990,385.14,376.04
0.8000,385.23,376.14
0.8010,384.26,375.19
0.8020,384.27,375.19
0.8030,384.85,375.76
0.8040,385.94,376.83
0.8050,386.96,377.82
0.8060,385.04,375.95
0.8070,385.77,376.66
0.8080,385.50,376.39
0.8090,382.62,373.58
0.8100,383.46,374.41
0.8110,386.00,376.89
0.8120,386.94,377.80
0.8130,387.73,378.57
0.8140,386.25,377.13
0.8150,384.16,375.08
0.8160,383.50,374.44
0.8170,382.86,373.82
0.8180,385.98,376.86
0.8190,384.50,375.42
0.8200,383.00,373.96
0.8210,386.01,376.89
0.8220,384.58,375.50
0.8230,383.40,374.34
0.8240,386.02,376.90
0.8250,383.95,374.88
0.8260,385.58,376.47
0.8270,387.11,377.96
0.8280,383.40,374.34
0.8290,383.55,374.49
0.8300,383.06,374.02
0.8310,381.30,372.29
0.8320,384.83,375.74
0.8330,385.24,376.14
0.8340,383.93,374.87
0.8350,385.55,376.44
0.8360,384.80,375.71
0.8370,382.35,373.32
0.8380,383.62,374.55
0.8390,385.03,375.93
0.8400,385.71,376.60
0.8410,383.15,374.10
0.8420,384.44,375.36
0.8430,384.21,375.13
0.8440,385.45,376.35
0.8450,385.97,376.86
0.8460,385.09,375.99
0.8470,383.04,373.99
0.8480,385.38,376.28
0.8490,385.46,376.36
0.8500,384.23,375.16
0.8510,385.29,376.19
0.8520,382.44,373.41
0.8530,384.86,375.77
0.8540,383.73,374.67
0.8550,383.11,374.06
0.8560,385.01,375.92
0.8570,384.32,375.24
0.8580,384.25,375.17
0.8590,385.24,376.14
0.8600,384.13,375.06
0.8610,385.57,376.47
0.8620,385.32,376.22
0.8630,385.78,376.66
0.8640,385.00,375.91
0.8650,384.82,375.73
0.8660,385.67,376.56
0.8670,385.43,376.32
0.8680,383.26,374.21
0.8690,386.46,377.33
0.8700,387.08,377.94
0.8710,384.81,375.72
0.8720,387.19,378.05
0.8730,386.16,377.04
0.8740,384.28,375.20
0.8750,383.88,374.81
0.8760,382.12,373.09
0.8770,386.11,376.99
0.8780,384.95,375.86
0.8790,386.92,377.78
0.8800,383.85,374.78
0.8810,385.82,376.71
0.8820,383.88,374.82
0.8830,383.25,374.20
0.8840,383.56,374.51
0.8850,383.25,374.19
0.8860,383.98,374.91
0.8870,384.19,375.11
0.8880,384.53,375.45
0.8890,386.43,377.30
0.8900,384.90,375.81
0.8910,384.47,375.39
0.8920,383.88,374.82
0.8930,384.16,375.08
0.8940,385.07,375.98
0.8950,385.16,376.06
0.8960,384.84,375.75
0.8970,383.07,374.02
0.8980,386.02,376.90
0.8990,385.11,376.02
0.9000,386.45,377.32
0.9010,386.35,377.22
0.9020,385.67,376.56
0.9030,384.17,375.10
0.9040,385.44,376.34
0.9050,385.99,376.88
0.9060,383.13,374.08
0.9070,384.11,375.04
0.9080,382.25,373.22
0.9090,385.30,376.20
0.9100,384.42,375.34
0.9110,382.39,373.35
0.9120,384.58,375.50
0.9130,384.70,375.62
0.9140,386.33,377.21
0.9150,386.99,377.85
0.9160,385.43,376.33
0.9170,385.13,376.04
0.9180,384.18,375.10
0.9190,386.59,377.46
0.9200,384.55,375.47
0.9210,385.31,376.21
0.9220,385.70,376.59
0.9230,386.14,377.02
0.9240,382.98,373.93
0.9250,382.02,372.99
0.9260,386.04,376.92
0.9270,383.46,374.41
0.9280,386.45,377.32
0.9290,383.70,374.64
0.9300,385.52,376.42
0.9310,387.07,377.93
0.9320,385.62,376.52
0.9330,386.50,377.37
0.9340,388.40,379.23
0.9350,383.25,374.19
0.9360,382.33,373.30
0.9370,387.01,377.87
0.9380,385.16,376.06
0.9390,385.65,376.55
0.9400,387.40,378.25
0.9410,383.37,374.31
0.9420,385.30,376.20
0.9430,382.15,373.13
0.9440,385.94,376.82
0.9450,384.88,375.79
0.9460,385.01,375.91
0.9470,382.77,373.73
0.9480,385.12,376.02
0.9490,385.97,376.85
0.9500,383.19,374.13
0.9510,385.92,376.81
0.9520,383.55,374.49
0.9530,379.51,370.54
0.9540,385.56,376.46
0.9550,383.84,374.77
0.9560,385.12,376.02
0.9570,385.76,376.65
0.9580,384.56,375.48
0.9590,386.25,377.13
0.9600,384.76,375.67
0.9610,384.89,375.80
0.9620,386.23,377.10
0.9630,385.27,376.17
0.9640,387.63,378.47
0.9650,384.90,375.81
0.9660,386.24,377.12
0.9670,385.94,376.83
0.9680,382.28,373.25
0.9690,387.53,378.38
0.9700,383.87,374.81
0.9710,384.76,375.67
0.9720,385.18,376.08
0.9730,386.87,377.73
0.9740,385.96,376.84
0.9750,384.13,375.05
0.9760,384.25,375.17
0.9770,385.05,375.96
0.9780,384.42,375.34
0.9790,384.60,375.52
0.9800,385.96,376.84
0.9810,385.54,376.43
0.9820,383.28,374.23
0.9830,384.95,375.86
0.9840,383.23,374.18
0.9850,387.96,378.80
0.9860,388.17,379.00
0.9870,385.33,376.23
0.9880,387.86,378.70
0.9890,385.49,376.39
0.9900,384.61,375.53
0.9910,383.99,374.92
0.9920,385.63,376.52
0.9930,385.77,376.66
0.9940,386.89,377.76
0.9950,383.90,374.83
0.9960,383.94,374.88
0.9970,387.13,377.99
0.9980,384.87,375.78
0.9990,383.99,374.92
1.0000,386.35,377.23
1.0010,380.43,371.44
1.0020,384.27,375.20
1.0030,381.33,372.32
1.0040,376.76,367.86
1.0050,378.59,369.64
1.0060,374.71,365.86
1.0070,375.82,366.94
1.0080,376.90,367.99
1.0090,372.80,363.99
1.0100,374.79,365.94
1.0110,370.48,361.73
1.0120,369.41,360.69
1.0130,369.54,360.81
1.0140,368.69,359.98
1.0150,366.93,358.27
1.0160,364.85,356.23
1.0170,364.26,355.65
1.0180,359.97,351.47
1.0190,362.41,353.85
1.0200,361.57,353.03
1.0210,357.21,348.77
1.0220,357.51,349.07
1.0230,357.85,349.40
1.0240,353.73,345.37
1.0250,356.87,348.44
1.0260,352.63,344.30
1.0270,351.03,342.74
1.0280,351.40,343.10
1.0290,346.43,338.25
1.0300,347.00,338.80
1.0310,347.56,339.35
1.0320,346.59,338.40
1.0330,346.34,338.16
1.0340,343.69,335.57
1.0350,343.39,335.28
1.0360,342.15,334.07
1.0370,341.22,333.16
1.0380,341.77,333.70
1.0390,338.83,330.83
1.0400,337.52,329.55
1.0410,335.26,327.34
1.0420,334.51,326.61
1.0430,333.96,326.07
1.0440,332.23,324.38
1.0450,332.51,324.65
1.0460,329.69,321.91
1.0470,330.05,322.25
1.0480,329.01,321.24
1.0490,327.60,319.86
1.0500,324.97,317.30
1.0510,324.68,317.01
1.0520,322.90,315.27
1.0530,324.64,316.97
1.0540,320.52,312.95
1.0550,320.65,313.08
1.0560,318.63,311.11
1.0570,319.33,311.79
1.0580,316.96,309.47
1.0590,316.78,309.30
1.0600,314.45,307.03
1.0610,316.58,309.11
1.0620,313.88,306.46
1.0630,312.32,304.94
1.0640,309.79,302.48
1.0650,311.85,304.49
1.0660,306.96,299.71
1.0670,308.90,301.61
1.0680,310.05,302.73
1.0690,306.10,298.87
1.0700,304.88,297.68
1.0710,304.74,297.54
1.0720,303.24,296.08
