time_s,Fz_left_N,Fz_right_N
0.1660,277.00,306.09
0.1670,279.02,308.33
0.1680,278.09,307.30
0.1690,277.51,306.65
0.1700,280.40,309.85
0.1710,279.14,308.46
0.1720,278.99,308.29
0.1730,276.60,305.65
0.1740,279.26,308.59
0.1750,277.63,306.79
0.1760,278.59,307.85
0.1770,278.63,307.90
0.1780,279.81,309.19
0.1790,279.17,308.49
0.1800,278.53,307.78
0.1810,278.16,307.38
0.1820,278.85,308.13
0.1830,281.14,310.67
0.1840,277.30,306.42
0.1850,277.85,307.03
0.1860,279.32,308.66
0.1870,279.76,309.14
0.1880,278.83,308.12
0.1890,278.50,307.75
0.1900,278.14,307.36
0.1910,280.08,309.49
0.1920,280.08,309.50
0.1930,277.15,306.26
0.1940,280.04,309.45
0.1950,277.03,306.13
0.1960,279.99,309.39
0.1970,280.30,309.74
0.1980,278.74,308.01
0.1990,278.68,307.95
0.2000,276.73,305.80
0.2010,278.23,307.45
0.2020,279.07,308.38
0.2030,274.92,303.79
0.2040,276.57,305.62
0.2050,278.99,308.29
0.2060,278.01,307.20
0.2070,279.71,309.08
0.2080,278.74,308.02
0.2090,280.28,309.72
0.2100,277.44,306.58
0.2110,278.25,307.48
0.2120,279.23,308.56
0.2130,279.84,309.23
0.2140,278.07,307.28
0.2150,279.35,308.69
0.2160,279.53,308.89
0.2170,278.03,307.23
0.2180,278.73,308.00
0.2190,278.08,307.28
0.2200,277.54,306.69
0.2210,278.27,307.50
0.2220,277.00,306.10
0.2230,276.75,305.81
0.2240,277.03,306.13
0.2250,279.74,309.12
0.2260,278.84,308.13
0.2270,280.63,310.10
0.2280,276.72,305.78
0.2290,278.38,307.62
0.2300,278.38,307.62
0.2310,277.24,306.36
0.2320,277.89,307.07
0.2330,277.00,306.10
0.2340,278.84,308.12
0.2350,281.03,310.54
0.2360,278.50,307.74
0.2370,279.70,309.08
0.2380,278.62,307.88
0.2390,278.07,307.28
0.2400,278.00,307.19
0.2410,279.39,308.74
0.2420,280.22,309.65
0.2430,277.57,306.73
0.2440,278.36,307.59
0.2450,277.73,306.90
0.2460,277.56,306.71
0.2470,278.20,307.42
0.2480,277.81,306.99
0.2490,279.51,308.86
0.2500,278.67,307.94
0.2510,279.68,309.06
0.2520,279.03,308.33
0.2530,276.06,305.05
0.2540,279.60,308.97
0.2550,278.53,307.78
0.2560,279.74,309.13
0.2570,278.47,307.72
0.2580,277.35,306.48
0.2590,279.37,308.71
0.2600,279.95,309.36
0.2610,281.11,310.64
0.2620,278.54,307.79
0.2630,278.78,308.06
0.2640,279.64,309.00
0.2650,278.35,307.59
0.2660,279.27,308.60
0.2670,278.14,307.35
0.2680,276.21,305.21
0.2690,278.02,307.22
0.2700,278.39,307.63
0.2710,275.88,304.85
0.2720,279.27,308.60
0.2730,278.68,307.95
0.2740,276.54,305.58
0.2750,278.65,307.91
0.2760,277.92,307.11
0.2770,277.41,306.54
0.2780,279.12,308.43
0.2790,278.48,307.72
0.2800,276.72,305.78
0.2810,276.65,305.70
0.2820,278.95,308.25
0.2830,274.83,303.69
0.2840,278.63,307.89
0.2850,279.40,308.74
0.2860,278.21,307.43
0.2870,279.34,308.68
0.2880,278.56,307.82
0.2890,279.53,308.88
0.2900,277.73,306.90
0.2910,277.57,306.72
0.2920,278.81,308.10
0.2930,277.10,306.20
0.2940,277.22,306.34
0.2950,278.34,307.57
0.2960,278.29,307.52
0.2970,277.17,306.28
0.2980,279.58,308.94
0.2990,280.68,310.16
0.3000,277.64,306.80
0.3010,277.17,306.28
0.3020,276.44,305.48
0.3030,277.06,306.16
0.3040,278.17,307.39
0.3050,279.36,308.70
0.3060,276.39,305.42
0.3070,277.56,306.71
0.3080,276.74,305.81
0.3090,281.19,310.72
0.3100,279.49,308.84
0.3110,280.24,309.68
0.3120,277.61,306.76
0.3130,278.46,307.71
0.3140,279.70,309.08
0.3150,279.85,309.24
0.3160,279.12,308.43
0.3170,278.42,307.66
0.3180,278.19,307.41
0.3190,277.71,306.88
0.3200,277.75,306.92
0.3210,277.06,306.16
0.3220,279.42,308.77
0.3230,276.74,305.81
0.3240,277.00,306.10
0.3250,277.55,306.70
0.3260,276.74,305.81
0.3270,278.34,307.57
0.3280,279.78,309.17
0.3290,277.47,306.61
0.3300,280.27,309.71
0.3310,277.13,306.24
0.3320,277.91,307.10
0.3330,279.81,309.20
0.3340,277.40,306.53
0.3350,276.73,305.80
0.3360,279.03,308.34
0.3370,277.29,306.41
0.3380,277.47,306.61
0.3390,279.59,308.95
0.3400,281.18,310.71
0.3410,278.97,308.27
0.3420,280.16,309.58
0.3430,278.98,308.28
0.3440,276.84,305.91
0.3450,278.01,307.21
0.3460,278.38,307.62
0.3470,275.42,304.35
0.3480,278.81,308.09
0.3490,279.55,308.91
0.3500,278.85,308.13
0.3510,278.79,308.07
0.3520,277.72,306.89
0.3530,278.37,307.61
0.3540,277.81,306.99
0.3550,279.93,309.33
0.3560,278.56,307.82
0.3570,277.98,307.18
0.3580,277.59,306.75
0.3590,279.37,308.71
0.3600,277.19,306.31
0.3610,279.05,308.36
0.3620,277.25,306.37
0.3630,277.55,306.70
0.3640,279.62,308.98
0.3650,279.66,309.04
0.3660,278.51,307.76
0.3670,276.99,306.08
0.3680,277.02,306.11
0.3690,280.19,309.62
0.3700,277.16,306.27
0.3710,276.84,305.92
0.3720,278.35,307.58
0.3730,277.19,306.31
0.3740,276.32,305.34
0.3750,277.70,306.86
0.3760,277.64,306.80
0.3770,278.50,307.75
0.3780,279.05,308.36
0.3790,277.15,306.25
0.3800,277.13,306.24
0.3810,278.32,307.55
0.3820,279.92,309.32
0.3830,279.21,308.54
0.3840,278.55,307.80
0.3850,277.33,306.46
0.3860,278.50,307.75
0.3870,279.18,308.50
0.3880,280.36,309.80
0.3890,278.80,308.08
0.3900,279.34,308.68
0.3910,278.16,307.37
0.3920,278.43,307.67
0.3930,278.94,308.23
0.3940,279.70,309.08
0.3950,278.76,308.04
0.3960,278.95,308.25
0.3970,278.85,308.13
0.3980,276.76,305.83
0.3990,279.19,308.52
0.4000,278.93,308.23
0.4010,275.95,304.93
0.4020,280.72,310.20
0.4030,277.14,306.25
0.4040,277.60,306.76
0.4050,279.84,309.23
0.4060,276.75,305.82
0.4070,279.21,308.53
0.4080,275.56,304.50
0.4090,277.74,306.90
0.4100,278.58,307.84
0.4110,279.40,308.75
0.4120,278.22,307.44
0.4130,278.19,307.41
0.4140,277.62,306.77
0.4150,278.84,308.12
0.4160,277.35,306.47
0.4170,278.40,307.63
0.4180,278.15,307.36
0.4190,279.07,308.38
0.4200,279.98,309.39
0.4210,281.54,311.11
0.4220,274.88,303.75
0.4230,278.46,307.71
0.4240,278.48,307.73
0.4250,278.69,307.96
0.4260,277.65,306.80
0.4270,277.52,306.66
0.4280,278.70,307.97
0.4290,278.24,307.46
0.4300,277.09,306.19
0.4310,277.35,306.48
0.4320,278.70,307.97
0.4330,278.66,307.92
0.4340,274.42,303.24
0.4350,278.97,308.27
0.4360,279.01,308.31
0.4370,277.17,306.28
0.4380,277.38,306.52
0.4390,277.28,306.41
0.4400,278.91,308.20
0.4410,278.99,308.30
0.4420,276.26,305.27
0.4430,279.80,309.18
0.4440,278.89,308.19
0.4450,278.05,307.25
0.4460,279.73,309.11
0.4470,278.15,307.36
0.4480,276.72,305.78
0.4490,277.24,306.36
0.4500,279.79,309.17
0.4510,277.46,306.60
0.4520,279.33,308.67
0.4530,277.66,306.82
0.4540,278.85,308.14
0.4550,279.47,308.82
0.4560,277.98,307.17
0.4570,277.51,306.66
0.4580,277.83,307.01
0.4590,279.06,308.36
0.4600,279.10,308.41
0.4610,279.02,308.32
0.4620,278.95,308.25
0.4630,279.67,309.05
0.4640,278.90,308.19
0.4650,280.21,309.64
0.4660,278.78,308.06
0.4670,278.25,307.47
0.4680,281.67,311.25
0.4690,278.71,307.98
0.4700,278.45,307.70
0.4710,280.56,310.02
0.4720,278.08,307.28
0.4730,279.20,308.53
0.4740,279.17,308.49
0.4750,277.62,306.78
0.4760,278.58,307.83
0.4770,279.16,308.48
0.4780,278.93,308.22
0.4790,279.62,308.99
0.4800,278.34,307.58
0.4810,280.23,309.67
0.4820,277.15,306.25
0.4830,278.65,307.92
0.4840,279.78,309.16
0.4850,279.65,309.03
0.4860,280.62,310.09
0.4870,277.07,306.17
0.4880,278.10,307.31
0.4890,279.26,308.58
0.4900,276.67,305.73
0.4910,279.00,308.30
0.4920,279.80,309.18
0.4930,278.00,307.20
0.4940,277.85,307.03
0.4950,279.57,308.93
0.4960,278.82,308.10
0.4970,276.71,305.77
0.4980,278.45,307.69
0.4990,277.65,306.82
0.5000,276.65,305.70
0.5010,276.77,305.84
0.5020,278.25,307.48
0.5030,278.22,307.44
0.5040,278.59,307.84
0.5050,277.24,306.36
0.5060,277.76,306.93
0.5070,277.56,306.71
0.5080,278.09,307.30
0.5090,275.31,304.22
0.5100,279.45,308.80
0.5110,278.47,307.71
0.5120,277.79,306.96
0.5130,278.72,307.99
0.5140,276.58,305.63
0.5150,278.00,307.20
0.5160,278.54,307.79
0.5170,279.64,309.01
0.5180,277.52,306.67
0.5190,278.80,308.09
0.5200,279.32,308.65
0.5210,277.35,306.48
0.5220,279.97,309.37
0.5230,279.15,308.46
0.5240,278.95,308.24
0.5250,278.79,308.07
0.5260,279.39,308.73
0.5270,279.82,309.21
0.5280,278.81,308.09
0.5290,278.18,307.39
0.5300,276.43,305.46
0.5310,277.48,306.63
0.5320,277.33,306.46
0.5330,279.04,308.35
0.5340,278.61,307.87
0.5350,277.85,307.03
0.5360,278.09,307.30
0.5370,278.44,307.68
0.5380,280.44,309.90
0.5390,279.85,309.24
0.5400,278.61,307.88
0.5410,279.98,309.39
0.5420,280.62,310.09
0.5430,279.19,308.52
0.5440,280.47,309.92
0.5450,278.18,307.40
0.5460,277.62,306.78
0.5470,278.68,307.95
0.5480,279.11,308.43
0.5490,277.59,306.75
0.5500,278.35,307.59
0.5510,278.99,308.29
0.5520,278.20,307.42
0.5530,278.61,307.87
0.5540,277.66,306.82
0.5550,278.97,308.27
0.5560,278.31,307.54
0.5570,277.52,306.67
0.5580,276.08,305.08
0.5590,278.17,307.38
0.5600,277.81,306.98
0.5610,277.00,306.10
0.5620,280.52,309.98
0.5630,277.92,307.11
0.5640,278.57,307.82
0.5650,280.55,310.01
0.5660,276.30,305.32
0.5670,279.72,309.10
0.5680,280.93,310.43
0.5690,278.33,307.56
0.5700,276.17,305.18
0.5710,278.34,307.57
0.5720,279.88,309.27
0.5730,279.59,308.96
0.5740,278.85,308.13
0.5750,279.33,308.67
0.5760,277.98,307.17
0.5770,278.49,307.74
0.5780,280.49,309.95
0.5790,277.70,306.87
0.5800,279.19,308.52
0.5810,278.50,307.75
0.5820,280.46,309.91
0.5830,277.87,307.05
0.5840,276.99,306.08
0.5850,278.52,307.77
0.5860,278.12,307.33
0.5870,280.27,309.71
0.5880,280.42,309.87
0.5890,276.81,305.88
0.5900,278.57,307.83
0.5910,279.17,308.49
0.5920,274.65,303.50
0.5930,278.17,307.38
0.5940,278.47,307.71
0.5950,279.40,308.74
0.5960,280.98,310.49
0.5970,276.65,305.70
0.5980,277.45,306.59
0.5990,278.77,308.05
0.6000,279.14,308.46
0.6010,277.15,306.25
0.6020,280.72,310.21
0.6030,280.00,309.41
0.6040,278.62,307.88
0.6050,277.35,306.48
0.6060,276.90,305.99
0.6070,277.07,306.17
0.6080,282.08,311.70
0.6090,279.01,308.31
0.6100,277.05,306.14
0.6110,279.29,308.62
0.6120,278.27,307.49
0.6130,278.90,308.19
0.6140,277.19,306.30
0.6150,277.25,306.37
0.6160,279.24,308.57
0.6170,278.87,308.16
0.6180,280.02,309.43
0.6190,277.42,306.55
0.6200,277.73,306.90
0.6210,279.59,308.95
0.6220,277.02,306.11
0.6230,278.30,307.53
0.6240,280.35,309.80
0.6250,278.88,308.17
0.6260,279.35,308.69
0.6270,278.36,307.59
0.6280,278.83,308.12
0.6290,280.21,309.64
0.6300,276.99,306.08
0.6310,279.31,308.64
0.6320,276.21,305.22
0.6330,277.81,306.99
0.6340,278.87,308.16
0.6350,277.78,306.95
0.6360,275.86,304.83
0.6370,279.71,309.08
0.6380,277.80,306.98
0.6390,277.33,306.46
0.6400,277.73,306.90
0.6410,279.11,308.42
0.6420,277.52,306.67
0.6430,278.61,307.87
0.6440,278.26,307.48
0.6450,277.98,307.17
0.6460,278.19,307.40
0.6470,277.82,307.00
0.6480,276.66,305.72
0.6490,278.78,308.06
0.6500,279.56,308.92
0.6510,278.89,308.18
0.6520,278.60,307.86
0.6530,278.98,308.28
0.6540,278.18,307.39
0.6550,277.72,306.88
0.6560,279.50,308.85
0.6570,276.78,305.85
0.6580,276.95,306.04
0.6590,277.78,306.95
0.6600,279.01,308.32
0.6610,276.87,305.95
0.6620,279.89,309.28
0.6630,279.63,308.99
0.6640,279.22,308.55
0.6650,277.16,306.26
0.6660,280.00,309.41
0.6670,277.33,306.45
0.6680,278.12,307.33
0.6690,276.16,305.16
0.6700,277.91,307.09
0.6710,278.50,307.75
0.6720,279.27,308.60
0.6730,279.47,308.83
0.6740,279.05,308.36
0.6750,276.34,305.37
0.6760,280.53,309.99
0.6770,278.47,307.72
0.6780,277.58,306.74
0.6790,277.06,306.16
0.6800,276.73,305.79
0.6810,278.90,308.19
0.6820,279.88,309.27
0.6830,277.08,306.18
0.6840,277.53,306.67
0.6850,278.61,307.87
0.6860,277.40,306.53
0.6870,277.99,307.19
0.6880,280.15,309.58
0.6890,278.56,307.82
0.6900,277.63,306.79
0.6910,279.17,308.50
0.6920,277.44,306.58
0.6930,278.66,307.92
0.6940,279.34,308.67
0.6950,278.40,307.64
0.6960,276.07,305.06
0.6970,276.06,305.05
0.6980,277.12,306.22
0.6990,277.55,306.70
0.7000,280.19,309.62
0.7010,278.72,307.99
0.7020,274.63,303.47
0.7030,279.35,308.69
0.7040,278.93,308.23
0.7050,279.49,308.84
0.7060,277.23,306.35
0.7070,276.57,305.62
0.7080,280.07,309.48
0.7090,277.38,306.51
0.7100,280.18,309.60
0.7110,278.13,307.34
0.7120,278.62,307.88
0.7130,276.52,305.56
0.7140,279.42,308.76
0.7150,278.27,307.50
0.7160,280.26,309.69
0.7170,278.72,308.00
0.7180,279.68,309.06
0.7190,277.47,306.62
0.7200,279.24,308.56
0.7210,276.08,305.08
0.7220,277.57,306.72
0.7230,278.12,307.33
0.7240,275.11,304.01
0.7250,277.56,306.71
0.7260,278.29,307.52
0.7270,279.08,308.40
0.7280,280.55,310.01
0.7290,278.60,307.86
0.7300,279.30,308.64
0.7310,278.74,308.02
0.7320,276.71,305.77
0.7330,278.51,307.76
0.7340,277.93,307.12
0.7350,277.47,306.62
0.7360,278.24,307.47
0.7370,277.30,306.43
0.7380,279.46,308.81
0.7390,278.62,307.88
0.7400,277.29,306.42
0.7410,279.77,309.15
0.7420,279.34,308.68
0.7430,279.59,308.96
0.7440,278.81,308.09
0.7450,278.02,307.22
0.7460,279.87,309.26
0.7470,278.98,308.28
0.7480,277.62,306.78
0.7490,279.51,308.86
0.7500,281.76,311.35
0.7510,276.87,305.95
0.7520,278.59,307.85
0.7530,278.15,307.36
0.7540,280.27,309.71
0.7550,280.70,310.18
0.7560,280.15,309.57
0.7570,276.66,305.72
0.7580,279.11,308.42
0.7590,277.34,306.47
0.7600,278.33,307.56
0.7610,280.97,310.48
0.7620,280.06,309.47
0.7630,276.32,305.34
0.7640,278.17,307.39
0.7650,277.73,306.90
0.7660,277.63,306.78
0.7670,277.52,306.67
0.7680,276.37,305.39
0.7690,277.31,306.44
0.7700,278.86,308.15
0.7710,277.97,307.17
0.7720,278.45,307.69
0.7730,276.93,306.01
0.7740,277.95,307.14
0.7750,275.41,304.34
0.7760,277.51,306.66
0.7770,279.60,308.96
0.7780,279.30,308.63
0.7790,279.29,308.62
0.7800,278.53,307.79
0.7810,280.49,309.95
0.7820,278.47,307.72
0.7830,279.93,309.33
0.7840,278.27,307.49
0.7850,278.51,307.76
0.7860,279.19,308.51
0.7870,280.73,310.22
0.7880,279.38,308.72
0.7890,278.12,307.32
0.7900,277.47,306.61
0.7910,277.37,306.51
0.7920,276.98,306.06
0.7930,281.10,310.62
0.7940,277.49,306.63
0.7950,277.18,306.29
0.7960,276.94,306.02
0.7970,277.92,307.11
0.7980,278.55,307.81
0.7990,277.19,306.31
0.8000,281.41,310.97
0.8010,277.41,306.54
0.8020,279.60,308.97
0.8030,276.56,305.60
0.8040,280.58,310.05
0.8050,278.68,307.95
0.8060,279.45,308.80
0.8070,278.65,307.91
0.8080,280.32,309.76
0.8090,275.66,304.61
0.8100,276.81,305.88
0.8110,278.29,307.52
0.8120,279.10,308.41
0.8130,275.97,304.95
0.8140,279.74,309.12
0.8150,276.05,305.05
0.8160,276.88,305.96
0.8170,279.81,309.20
0.8180,277.26,306.38
0.8190,277.29,306.41
0.8200,277.55,306.70
0.8210,276.85,305.93
0.8220,277.29,306.41
0.8230,277.88,307.06
0.8240,277.91,307.10
0.8250,280.50,309.96
0.8260,279.98,309.39
0.8270,278.02,307.21
0.8280,277.07,306.17
0.8290,277.89,307.08
0.8300,277.54,306.69
0.8310,278.20,307.42
0.8320,278.78,308.05
0.8330,277.05,306.14
0.8340,279.40,308.75
0.8350,279.14,308.46
0.8360,278.54,307.79
0.8370,277.88,307.06
0.8380,277.99,307.19
0.8390,278.36,307.60
0.8400,279.25,308.58
0.8410,277.44,306.57
0.8420,278.27,307.50
0.8430,278.89,308.18
0.8440,279.73,309.11
0.8450,278.60,307.86
0.8460,277.97,307.16
0.8470,278.80,308.08
0.8480,280.06,309.47
0.8490,279.72,309.09
0.8500,276.57,305.62
0.8510,279.17,308.50
0.8520,278.94,308.24
0.8530,277.08,306.18
0.8540,277.06,306.16
0.8550,279.13,308.45
0.8560,281.99,311.61
0.8570,279.40,308.75
0.8580,278.00,307.20
0.8590,279.50,308.85
0.8600,279.88,309.28
0.8610,279.31,308.65
0.8620,277.90,307.08
0.8630,279.55,308.91
0.8640,279.37,308.71
0.8650,277.04,306.14
0.8660,278.89,308.18
0.8670,279.46,308.81
0.8680,276.63,305.68
0.8690,278.19,307.40
0.8700,277.63,306.79
0.8710,278.65,307.91
0.8720,276.72,305.79
0.8730,279.35,308.69
0.8740,279.11,308.42
0.8750,279.44,308.78
0.8760,276.60,305.64
0.8770,278.49,307.74
0.8780,279.38,308.72
0.8790,278.45,307.69
0.8800,280.01,309.42
0.8810,276.80,305.87
0.8820,277.20,306.31
0.8830,275.47,304.40
0.8840,276.94,306.03
0.8850,279.15,308.47
0.8860,277.94,307.14
0.8870,279.48,308.83
0.8880,276.87,305.95
0.8890,280.00,309.41
0.8900,278.78,308.05
0.8910,278.83,308.11
0.8920,278.40,307.64
0.8930,278.63,307.89
0.8940,277.15,306.25
0.8950,279.34,308.68
0.8960,277.87,307.05
0.8970,280.82,310.31
0.8980,278.03,307.23
0.8990,277.05,306.14
0.9000,277.45,306.59
0.9010,278.33,307.56
0.9020,278.76,308.04
0.9030,278.96,308.25
0.9040,278.07,307.28
0.9050,278.22,307.44
0.9060,277.12,306.23
0.9070,277.12,306.22
0.9080,278.21,307.43
0.9090,278.81,308.09
0.9100,280.54,310.00
0.9110,277.59,306.74
0.9120,278.82,308.10
0.9130,278.10,307.31
0.9140,280.47,309.92
0.9150,280.92,310.43
0.9160,280.79,310.28
0.9170,279.75,309.13
0.9180,279.35,308.68
0.9190,279.54,308.90
0.9200,278.68,307.94
0.9210,276.31,305.33
0.9220,276.45,305.49
0.9230,278.01,307.21
0.9240,277.51,306.66
0.9250,279.41,308.76
0.9260,277.59,306.74
0.9270,277.48,306.62
0.9280,278.27,307.50
0.9290,278.26,307.49
0.9300,279.37,308.71
0.9310,275.95,304.93
0.9320,278.10,307.31
0.9330,278.30,307.52
0.9340,278.66,307.93
0.9350,279.79,309.17
0.9360,278.73,308.00
0.9370,278.36,307.59
0.9380,279.22,308.54
0.9390,277.32,306.45
0.9400,279.66,309.03
0.9410,279.96,309.37
0.9420,277.83,307.01
0.9430,279.42,308.77
0.9440,277.59,306.75
0.9450,277.78,306.96
0.9460,276.58,305.62
0.9470,278.13,307.34
0.9480,276.63,305.68
0.9490,277.60,306.76
0.9500,277.75,306.92
0.9510,276.23,305.25
0.9520,278.61,307.87
0.9530,277.61,306.77
0.9540,277.19,306.30
0.9550,276.72,305.79
0.9560,277.39,306.53
0.9570,278.60,307.86
0.9580,277.01,306.10
0.9590,278.01,307.21
0.9600,280.39,309.84
0.9610,277.09,306.19
0.9620,276.44,305.47
0.9630,280.30,309.74
0.9640,280.89,310.39
0.9650,278.08,307.28
0.9660,278.74,308.02
0.9670,279.35,308.69
0.9680,276.89,305.97
0.9690,279.60,308.96
0.9700,278.19,307.40
0.9710,279.80,309.18
0.9720,279.72,309.09
0.9730,278.18,307.40
0.9740,275.84,304.81
0.9750,278.30,307.53
0.9760,276.91,305.99
0.9770,276.78,305.85
0.9780,277.38,306.51
0.9790,278.55,307.80
0.9800,279.56,308.92
0.9810,275.71,304.66
0.9820,277.54,306.69
0.9830,278.14,307.35
0.9840,280.00,309.41
0.9850,278.31,307.54
0.9860,277.28,306.40
0.9870,279.70,309.08
0.9880,278.98,308.29
0.9890,280.04,309.45
0.9900,277.43,306.57
0.9910,275.98,304.97
0.9920,277.66,306.83
0.9930,279.33,308.67
0.9940,277.51,306.66
0.9950,280.63,310.11
0.9960,279.54,308.90
0.9970,279.76,309.15
0.9980,280.09,309.50
0.9990,279.45,308.80
1.0000,277.49,306.63
1.0010,279.77,309.16
1.0020,276.58,305.63
1.0030,276.25,305.26
1.0040,277.01,306.10
1.0050,274.85,303.72
1.0060,274.07,302.86
1.0070,271.86,300.41
1.0080,270.87,299.32
1.0090,271.12,299.59
1.0100,270.80,299.24
1.0110,268.99,297.24
1.0120,267.59,295.70
1.0130,267.93,296.07
1.0140,268.91,297.15
1.0150,266.89,294.92
1.0160,266.13,294.08
1.0170,264.30,292.06
1.0180,264.09,291.83
1.0190,264.35,292.11
1.0200,261.49,288.95
1.0210,263.12,290.75
1.0220,260.68,288.06
1.0230,262.08,289.60
1.0240,257.62,284.68
1.0250,260.24,287.57
1.0260,260.49,287.85
1.0270,258.46,285.61
1.0280,256.89,283.87
1.0290,256.70,283.66
1.0300,254.11,280.80
1.0310,253.01,279.59
1.0320,255.12,281.92
1.0330,251.32,277.72
1.0340,250.92,277.27
1.0350,251.51,277.92
1.0360,250.51,276.82
1.0370,247.75,273.76
1.0380,250.98,277.34
1.0390,247.96,274.00
1.0400,245.46,271.24
1.0410,247.11,273.06
1.0420,246.20,272.06
1.0430,247.69,273.70
1.0440,243.48,269.05
1.0450,241.80,267.20
1.0460,242.91,268.42
1.0470,241.97,267.39
1.0480,243.49,269.06
1.0490,241.66,267.04
1.0500,240.77,266.06
1.0510,238.23,263.25
1.0520,237.91,262.89
1.0530,236.07,260.87
1.0540,237.34,262.27
1.0550,237.96,262.95
1.0560,236.95,261.83
1.0570,234.13,258.72
1.0580,236.00,260.79
1.0590,235.42,260.14
1.0600,230.46,254.67
1.0610,233.15,257.64
1.0620,233.64,258.18
1.0630,230.85,255.10
1.0640,228.87,252.91
1.0650,230.72,254.96
1.0660,230.92,255.17
1.0670,228.50,252.50
1.0680,228.13,252.08
1.0690,227.45,251.34
1.0700,227.52,251.42
1.0710,223.94,247.46
1.0720,225.59,249.28
